n_atoms,dimension,parameterization,optimizer,seed,best_energy,target_energy,gap,target_relative_gap,success,within_1_percent,within_5_percent,within_10_percent,population_size,nominal_full_generations_per_restart,restarts,pair_traversals,pair_terms_evaluated,objective_calls,gradient_calls,wall_seconds,measured_pair_seconds,estimated_optimizer_overhead_seconds,overlap_pairs,projected_candidates,reference_structure_audited
98,288,fixed-frame,basin-hopping,11727356278815618936,-5.12070780020298002e2,-5.43665360999999962e2,3.15945809797019592e1,5.81140224228888502e-2,false,false,false,true,,,5,17747,84351491,17747,34351,0.575840193,0.382702354,0.193137839,10550,0,true
98,288,fixed-frame,basin-hopping,12320299426127359451,-5.16519985824003584e2,-5.43665360999999962e2,2.71453751759963779e1,4.99303011066698776e-2,false,false,true,true,,,5,18288,86922864,18296,35158,0.694730205,0.461473949,0.233256256,14405,0,true
98,288,fixed-frame,basin-hopping,14171349150135557302,-5.26786603343622232e2,-5.43665360999999962e2,1.68787576563777293e1,3.10462259823423431e-2,false,false,true,true,,,5,18432,87607296,18440,35495,0.514351314,0.330608636,0.183742678,8821,0,true
98,288,fixed-frame,basin-hopping,16282985161550518188,-5.12322070746611075e2,-5.43665360999999962e2,3.13432902533888864e1,5.76518066108480456e-2,false,false,false,true,,,5,18097,86015041,18100,34984,0.493980423,0.319283936,0.174696487,10809,0,true
98,288,fixed-frame,bite-retry,3633905019706158283,-7.95350548495871550e1,-5.43665360999999962e2,4.64130306150412821e2,8.53705862916679048e-1,false,false,false,false,,,4,20000,95060000,20000,0,0.646120679,0.416116376,0.230004303,2222748,0,true
98,288,fixed-frame,bite-retry,3811725506174441054,-8.56404462949390108e1,-5.43665360999999962e2,4.58024914705060951e2,8.42475808763289979e-1,false,false,false,false,,,4,20000,95060000,20000,0,0.640753575,0.433725865,0.207027710,2125369,0,true
98,288,fixed-frame,bite-retry,7103261212699260625,-7.90714861151458877e1,-5.43665360999999962e2,4.64593874884854074e2,8.54558535843253919e-1,false,false,false,false,,,4,20000,95060000,20000,0,0.527231247,0.337240802,0.189990445,2212535,0,true
98,288,fixed-frame,bite-retry,9103774087225660002,-8.45781176620658357e1,-5.43665360999999962e2,4.59087243337934126e2,8.44429820751324556e-1,false,false,false,false,,,4,20000,95060000,20000,0,0.786417184,0.533741625,0.252675559,2017835,0,true
98,288,fixed-frame,bite-retry,9530134931770446274,-8.15067059923517974e1,-5.43665360999999962e2,4.62158655007648179e2,8.50079273319103712e-1,false,false,false,false,,,4,20000,95060000,20000,0,0.731564593,0.490341358,0.241223235,2404004,0,true
98,288,fixed-frame,bite-retry,11052738261520348619,-8.49683483835934510e1,-5.43665360999999962e2,4.58697012616406482e2,8.43712043328812555e-1,false,false,false,false,,,4,20000,95060000,20000,0,0.650294958,0.420802066,0.229492892,2145014,0,true
98,288,fixed-frame,bite-retry,11727356278815618936,-8.12344172586885804e1,-5.43665360999999962e2,4.62430943741311353e2,8.50580112168138225e-1,false,false,false,false,,,4,20000,95060000,20000,0,0.748516463,0.521198646,0.227317817,2206687,0,true
98,288,fixed-frame,bite-retry,12320299426127359451,-8.21583632957633228e1,-5.43665360999999962e2,4.61506997704236653e2,8.48880636528610233e-1,false,false,false,false,,,4,20000,95060000,20000,0,0.662610054,0.429680093,0.232929961,2200525,0,true
98,288,fixed-frame,bite-retry,14171349150135557302,-6.85097707143775523e1,-5.43665360999999962e2,4.75155590285622395e2,8.73985404204595695e-1,false,false,false,false,,,4,20000,95060000,20000,0,0.622963644,0.394927013,0.228036631,2237513,0,true
98,288,fixed-frame,bite-retry,16282985161550518188,-8.28787482871702679e1,-5.43665360999999962e2,4.60786612712829708e2,8.47555584312515653e-1,false,false,false,false,,,4,20000,95060000,20000,0,0.571126068,0.366306211,0.204819857,2225984,0,true
98,288,fixed-frame,cma-retry,3633905019706158283,-2.55615183260321857e1,-5.43665360999999962e2,5.18103842673967733e2,9.52982992554435970e-1,false,false,false,false,20,250,4,20000,95060000,20088,0,15.514870516,0.501467605,15.013402911,126078,0,true
98,288,fixed-frame,cma-retry,3811725506174441054,-2.86013971461999184e1,-5.43665360999999962e2,5.15063963853800033e2,9.47391540462332427e-1,false,false,false,false,20,250,4,20000,95060000,20088,0,16.033858777,0.519703814,15.514154963,123299,0,true
98,288,fixed-frame,cma-retry,7103261212699260625,-4.29380805263142591e1,-5.43665360999999962e2,5.00727280473685710e2,9.21021121435186885e-1,false,false,false,false,20,250,4,20000,95060000,20088,0,16.115385711,0.539436226,15.575949485,117323,0,true
98,288,fixed-frame,cma-retry,9103774087225660002,-2.70330638195145845e1,-5.43665360999999962e2,5.16632297180485352e2,9.50276280670538043e-1,false,false,false,false,20,250,4,20000,95060000,20088,0,15.796289193,0.496631753,15.299657440,123319,0,true
98,288,fixed-frame,cma-retry,9530134931770446274,-2.40758091077569638e1,-5.43665360999999962e2,5.19589551892242980e2,9.55715756723082843e-1,false,false,false,false,20,250,4,20000,95060000,20088,0,15.641654024,0.509356168,15.132297856,122901,0,true
98,288,fixed-frame,cma-retry,11052738261520348619,-2.69130110355847414e1,-5.43665360999999962e2,5.16752349964415203e2,9.50497101772160291e-1,false,false,false,false,20,250,4,20000,95060000,20088,0,15.641346993,0.533393695,15.107953298,121826,0,true
98,288,fixed-frame,cma-retry,11727356278815618936,-3.21955183303651253e1,-5.43665360999999962e2,5.11469842669634829e2,9.40780633382370057e-1,false,false,false,false,20,250,4,20000,95060000,20088,0,15.844375709,0.517653749,15.326721960,122029,0,true
98,288,fixed-frame,cma-retry,12320299426127359451,-2.99978484251945119e1,-5.43665360999999962e2,5.13667512574805414e2,9.44822954381317359e-1,false,false,false,false,20,250,4,20000,95060000,20088,0,15.109913981,0.515393701,14.594520280,123972,0,true
98,288,fixed-frame,cma-retry,14171349150135557302,-3.07525288834113049e1,-5.43665360999999962e2,5.12912832116588675e2,9.43434820223149617e-1,false,false,false,false,20,250,4,20000,95060000,20088,0,14.930052759,0.508580779,14.421471980,128860,0,true
98,288,fixed-frame,cma-retry,16282985161550518188,-2.87008964616664599e1,-5.43665360999999962e2,5.14964464538333459e2,9.47208524727646717e-1,false,false,false,false,20,250,4,20000,95060000,20088,0,15.883528643,0.523341400,15.360187243,128158,0,true
98,288,fixed-frame,crfmnes-retry,3633905019706158283,-8.12348859629140776e1,-5.43665360999999962e2,4.62430475037085898e2,8.50579250049160129e-1,false,false,false,false,16,312,4,20000,95060000,20032,0,0.611733511,0.467204428,0.144529083,68700,0,true
98,288,fixed-frame,crfmnes-retry,3811725506174441054,-9.00319622905343380e1,-5.43665360999999962e2,4.53633398709465609e2,8.34398200163180226e-1,false,false,false,false,16,312,4,20000,95060000,20032,0,0.669726218,0.538487222,0.131238996,70769,0,true
98,288,fixed-frame,crfmnes-retry,7103261212699260625,-1.13023016325072589e2,-5.43665360999999962e2,4.30642344674927358e2,7.92109219323478997e-1,false,false,false,false,16,312,4,20000,95060000,20032,0,0.544422811,0.429401746,0.115021065,66497,0,true
98,288,fixed-frame,crfmnes-retry,9103774087225660002,-8.98136393903016739e1,-5.43665360999999962e2,4.53851721609698302e2,8.34799776051390441e-1,false,false,false,false,16,312,4,20000,95060000,20032,0,0.669606578,0.536129235,0.133477343,67299,0,true
98,288,fixed-frame,crfmnes-retry,9530134931770446274,-7.57906102057205402e1,-5.43665360999999962e2,4.67874750794279407e2,8.60593269973437658e-1,false,false,false,false,16,312,4,20000,95060000,20032,0,0.536657940,0.414606843,0.122051097,69341,0,true
98,288,fixed-frame,crfmnes-retry,11052738261520348619,-1.01970413982142432e2,-5.43665360999999962e2,4.41694947017857544e2,8.12439008814941910e-1,false,false,false,false,16,312,4,20000,95060000,20032,0,0.621723200,0.475310349,0.146412851,66515,0,true
98,288,fixed-frame,crfmnes-retry,11727356278815618936,-8.18684110096067599e1,-5.43665360999999962e2,4.61796949990393216e2,8.49413965129172999e-1,false,false,false,false,16,312,4,20000,95060000,20032,0,0.692085205,0.551939859,0.140145346,70760,0,true
98,288,fixed-frame,crfmnes-retry,12320299426127359451,-9.50675636349732400e1,-5.43665360999999962e2,4.48597797365026736e2,8.25135882374206986e-1,false,false,false,false,16,312,4,20000,95060000,20032,0,0.582720857,0.446009830,0.136711027,69627,0,true
98,288,fixed-frame,crfmnes-retry,14171349150135557302,-9.49744874640763186e1,-5.43665360999999962e2,4.48690873535923629e2,8.25307083590200774e-1,false,false,false,false,16,312,4,20000,95060000,20032,0,0.489603272,0.382051567,0.107551705,68498,0,true
98,288,fixed-frame,crfmnes-retry,16282985161550518188,-8.97477743141172652e1,-5.43665360999999962e2,4.53917586685882725e2,8.34920926083945858e-1,false,false,false,false,16,312,4,20000,95060000,20032,0,0.699009787,0.557490528,0.141519259,73591,0,true
98,288,fixed-frame,de-retry,3633905019706158283,-2.21836640415007537e2,-5.43665360999999962e2,3.21828720584992425e2,5.91961054853727298e-1,false,false,false,false,4320,1,4,20000,95060000,20045,0,0.651299427,0.607420301,0.043879126,10207,0,true
98,288,fixed-frame,de-retry,3811725506174441054,-2.30686823506510450e2,-5.43665360999999962e2,3.12978537493489512e2,5.75682322150903980e-1,false,false,false,false,4320,1,4,20000,95060000,20118,0,0.688061744,0.636926762,0.051134982,11585,0,true
98,288,fixed-frame,de-retry,7103261212699260625,-2.38281866643399752e2,-5.43665360999999962e2,3.05383494356600181e2,5.61712252174550786e-1,false,false,false,false,4320,1,4,20000,95060000,20077,0,0.651895684,0.602847891,0.049047793,8006,0,true
98,288,fixed-frame,de-retry,9103774087225660002,-2.35613358748921485e2,-5.43665360999999962e2,3.08052002251078477e2,5.66620616925930132e-1,false,false,false,false,4320,1,4,20000,95060000,20117,0,0.778746993,0.717416754,0.061330239,10000,0,true
98,288,fixed-frame,de-retry,9530134931770446274,-2.31227128040388408e2,-5.43665360999999962e2,3.12438232959611582e2,5.74688503944638107e-1,false,false,false,false,4320,1,4,20000,95060000,20099,0,0.682271975,0.636302082,0.045969893,11490,0,true
98,288,fixed-frame,de-retry,11052738261520348619,-2.23858326862151586e2,-5.43665360999999962e2,3.19807034137848404e2,5.88242431979859814e-1,false,false,false,false,4320,1,4,20000,95060000,20134,0,0.600364682,0.549891812,0.050472870,9150,0,true
98,288,fixed-frame,de-retry,11727356278815618936,-2.36213836093935271e2,-5.43665360999999962e2,3.07451524906064719e2,5.65516118850295402e-1,false,false,false,false,4320,1,4,20000,95060000,20091,0,0.610272449,0.566283419,0.043989030,12285,0,true
98,288,fixed-frame,de-retry,12320299426127359451,-2.27507675319190099e2,-5.43665360999999962e2,3.16157685680809891e2,5.81529941689277297e-1,false,false,false,false,4320,1,4,20000,95060000,20100,0,0.498876274,0.455690059,0.043186215,9032,0,true
98,288,fixed-frame,de-retry,14171349150135557302,-2.23668732559571453e2,-5.43665360999999962e2,3.19996628440428481e2,5.88591165440147446e-1,false,false,false,false,4320,1,4,20000,95060000,20115,0,0.540064833,0.494600914,0.045463919,10643,0,true
98,288,fixed-frame,de-retry,16282985161550518188,-2.30237758099617025e2,-5.43665360999999962e2,3.13427602900382908e2,5.76508318138706843e-1,false,false,false,false,4320,1,4,20000,95060000,20096,0,0.444355496,0.397465953,0.046889543,10129,0,true
98,288,fixed-frame,lbfgs-multistart,3633905019706158283,-5.28675137801028313e2,-5.43665360999999962e2,1.49902231989716483e1,2.75725184539973821e-2,false,false,true,true,,,4,8234,39136202,8256,15777,0.320550924,0.220658558,0.099892366,6399,0,true
98,288,fixed-frame,lbfgs-multistart,3811725506174441054,-5.32552650683394518e2,-5.43665360999999962e2,1.11127103166054439e1,2.04403501009611764e-2,false,false,true,true,,,4,3532,16787596,3552,6548,0.145386715,0.103042156,0.042344559,5829,0,true
98,288,fixed-frame,lbfgs-multistart,7103261212699260625,-5.15337903532239466e2,-5.43665360999999962e2,2.83274574677604960e1,5.21045839956695289e-2,false,false,false,true,,,4,7988,37966964,7996,15436,0.288436583,0.197252389,0.091184194,6867,0,true
98,288,fixed-frame,lbfgs-multistart,9103774087225660002,-5.17982633245914599e2,-5.43665360999999962e2,2.56827277540853629e1,4.72399560399533458e-2,false,false,true,true,,,4,3819,18151707,3832,7333,0.149343682,0.102376848,0.046966834,6566,0,true
98,288,fixed-frame,lbfgs-multistart,9530134931770446274,-5.18142084064235632e2,-5.43665360999999962e2,2.55232769357643292e1,4.69466675029979186e-2,false,false,true,true,,,4,4178,19858034,4196,7858,0.154047288,0.106647430,0.047399858,6096,0,true
98,288,fixed-frame,lbfgs-multistart,11052738261520348619,-5.18385024688923977e2,-5.43665360999999962e2,2.52803363110759847e1,4.64998105904267586e-2,false,false,true,true,,,4,3782,17975846,3782,7387,0.110943297,0.073195420,0.037747877,6619,0,true
98,288,fixed-frame,lbfgs-multistart,11727356278815618936,-5.20500259166516685e2,-5.43665360999999962e2,2.31651018334832770e1,4.26091185777849810e-2,false,false,true,true,,,4,4046,19230638,4056,7718,0.138784697,0.094997150,0.043787547,5931,0,true
98,288,fixed-frame,lbfgs-multistart,12320299426127359451,-5.18907732737251422e2,-5.43665360999999962e2,2.47576282627485398e1,4.55383587749828012e-2,false,false,true,true,,,4,4543,21592879,4562,8533,0.160746818,0.105521486,0.055225332,6372,0,true
98,288,fixed-frame,lbfgs-multistart,14171349150135557302,-5.20409246064992089e2,-5.43665360999999962e2,2.32561149350078722e1,4.27765250525274365e-2,false,false,true,true,,,4,12512,59469536,12522,24038,0.426862677,0.284237284,0.142625393,6489,0,true
98,288,fixed-frame,lbfgs-multistart,16282985161550518188,-5.15857085881771468e2,-5.43665360999999962e2,2.78082751182284937e1,5.11496172334372709e-2,false,false,false,true,,,4,8110,38546830,8123,15616,0.253805072,0.170083534,0.083721538,6524,0,true
98,288,fixed-frame,random,3633905019706158283,8.91461469378166669e1,-5.43665360999999962e2,6.32811507937816600e2,1.16397246051108394e0,false,false,false,false,,,,20000,95060000,20000,0,0.935945094,0.599459291,0.336485803,0,0,true
98,288,fixed-frame,random,3811725506174441054,1.37896704326772493e2,-5.43665360999999962e2,6.81562065326772426e2,1.25364261587887427e0,false,false,false,false,,,,20000,95060000,20000,0,1.524948852,0.987529211,0.537419641,0,0,true
98,288,fixed-frame,random,7103261212699260625,1.33007249587637261e2,-5.43665360999999962e2,6.76672610587637223e2,1.24464911529950739e0,false,false,false,false,,,,20000,95060000,20000,0,0.927467633,0.584153925,0.343313708,0,0,true
98,288,fixed-frame,random,9103774087225660002,1.60147413229405942e2,-5.43665360999999962e2,7.03812774229405932e2,1.29456983048328866e0,false,false,false,false,,,,20000,95060000,20000,0,1.195510233,0.772065182,0.423445051,0,0,true
98,288,fixed-frame,random,9530134931770446274,1.37890360789355867e2,-5.43665360999999962e2,6.81555721789355857e2,1.25363094778693451e0,false,false,false,false,,,,20000,95060000,20000,0,1.022258521,0.644081439,0.378177082,0,0,true
98,288,fixed-frame,random,11052738261520348619,5.96658643184482074e1,-5.43665360999999962e2,6.03331225318448219e2,1.10974740823785578e0,false,false,false,false,,,,20000,95060000,20000,0,1.037587243,0.671542159,0.366045084,0,0,true
98,288,fixed-frame,random,11727356278815618936,1.97600097194884682e2,-5.43665360999999962e2,7.41265458194884673e2,1.36345905288397562e0,false,false,false,false,,,,20000,95060000,20000,0,0.879096927,0.560359865,0.318737062,0,0,true
98,288,fixed-frame,random,12320299426127359451,8.75752412424110815e1,-5.43665360999999962e2,6.31240602242411001e2,1.16108298877332938e0,false,false,false,false,,,,20000,95060000,20000,0,0.882345886,0.567184980,0.315160906,0,0,true
98,288,fixed-frame,random,14171349150135557302,1.31289531408249445e2,-5.43665360999999962e2,6.74954892408249407e2,1.24148960155703114e0,false,false,false,false,,,,20000,95060000,20000,0,1.069119299,0.659971014,0.409148285,0,0,true
98,288,fixed-frame,random,16282985161550518188,1.62666545960568641e2,-5.43665360999999962e2,7.06331906960568631e2,1.29920343952273365e0,false,false,false,false,,,,20000,95060000,20000,0,1.258436221,0.769935402,0.488500819,0,0,true
98,294,free,basin-hopping,2060775769102701759,-5.13042966217294634e2,-5.43665360999999962e2,3.06223947827053280e1,5.63258154361343036e-2,false,false,false,true,,,5,17636,83823908,17636,34123,0.411540348,0.264094593,0.147445755,10563,0,true
98,294,free,basin-hopping,2181635377049592256,-5.16800324681761595e2,-5.43665360999999962e2,2.68650363182383671e1,4.94146551268664844e-2,false,false,true,true,,,5,17752,84375256,17752,34228,0.491798636,0.314548896,0.177249740,9808,0,true
98,294,free,basin-hopping,3949547420586920845,-5.15289738727913118e2,-5.43665360999999962e2,2.83756222720868436e1,5.21931767363174801e-2,false,false,false,true,,,5,18326,87103478,18347,34992,0.419835066,0.272046788,0.147788278,10314,0,true
98,294,free,basin-hopping,6365254708925833423,-5.22337854930428534e2,-5.43665360999999962e2,2.13275060695714274e1,3.92291059896520203e-2,false,false,true,true,,,5,17852,84850556,17856,34331,0.446265113,0.286181660,0.160083453,10285,0,true
98,294,free,basin-hopping,6379556273658887373,-5.23337364836494999e2,-5.43665360999999962e2,2.03279961635049631e1,3.73906406803522010e-2,false,false,true,true,,,5,20000,95060000,20030,37958,0.515865601,0.331751926,0.184113675,11573,0,true
98,294,free,basin-hopping,11995429414818333901,-5.22133422838353567e2,-5.43665360999999962e2,2.15319381616463943e1,3.96051315869034998e-2,false,false,true,true,,,5,17709,84170877,17709,34081,0.533087966,0.340330134,0.192757832,10340,0,true
98,294,free,basin-hopping,13002821441637278240,-5.15093975024980296e2,-5.43665360999999962e2,2.85713859750196661e1,5.25532579866159061e-2,false,false,false,true,,,5,17992,85515976,17997,34595,0.488966873,0.314017908,0.174948965,9323,0,true
98,294,free,basin-hopping,13858579061593168584,-5.20910129849747591e2,-5.43665360999999962e2,2.27552311502523708e1,4.18552160623166386e-2,false,false,true,true,,,5,18001,85558753,18001,34491,0.502031537,0.321413665,0.180617872,10622,0,true
98,294,free,basin-hopping,15470961719969680748,-5.11014488436905708e2,-5.43665360999999962e2,3.26508725630942536e1,6.00569300627086591e-2,false,false,false,true,,,5,18098,86019794,18113,34623,0.560473172,0.355155697,0.205317475,9719,0,true
98,294,free,basin-hopping,17254318372267541395,-5.06771598231007999e2,-5.43665360999999962e2,3.68937627689919623e1,6.78611613238165601e-2,false,false,false,true,,,5,17781,84513093,17792,34111,0.558766551,0.359250158,0.199516393,10289,0,true
98,294,free,bite-retry,2060775769102701759,-7.03974553208714298e1,-5.43665360999999962e2,4.73267905679128546e2,8.70513259863779698e-1,false,false,false,false,,,4,20000,95060000,20000,0,0.466249596,0.301516195,0.164733401,2280716,0,true
98,294,free,bite-retry,2181635377049592256,-9.70780304735124986e1,-5.43665360999999962e2,4.46587330526487449e2,8.21437896475599616e-1,false,false,false,false,,,4,20000,95060000,20000,0,0.573863340,0.377220969,0.196642371,2375513,0,true
98,294,free,bite-retry,3949547420586920845,-7.62085917402919790e1,-5.43665360999999962e2,4.67456769259707983e2,8.59824448627522608e-1,false,false,false,false,,,4,20000,95060000,20000,0,0.462165518,0.298159840,0.164005678,2384478,0,true
98,294,free,bite-retry,6365254708925833423,-8.33171132952652442e1,-5.43665360999999962e2,4.60348247704734717e2,8.46749270282707522e-1,false,false,false,false,,,4,20000,95060000,20000,0,0.498285270,0.322062349,0.176222921,2251367,0,true
98,294,free,bite-retry,6379556273658887373,-7.36511302525336760e1,-5.43665360999999962e2,4.70014230747466286e2,8.64528558308253703e-1,false,false,false,false,,,4,20000,95060000,20000,0,0.606645570,0.389125087,0.217520483,2145086,0,true
98,294,free,bite-retry,11995429414818333901,-7.64325742806590540e1,-5.43665360999999962e2,4.67232786719340879e2,8.59412462585308790e-1,false,false,false,false,,,4,20000,95060000,20000,0,0.575756373,0.378666881,0.197089492,2177771,0,true
98,294,free,bite-retry,13002821441637278240,-8.05227531818478184e1,-5.43665360999999962e2,4.63142607818152158e2,8.51889123423760330e-1,false,false,false,false,,,4,20000,95060000,20000,0,0.776765638,0.533578653,0.243186985,2361659,0,true
98,294,free,bite-retry,13858579061593168584,-8.82693299807796308e1,-5.43665360999999962e2,4.55396031019220345e2,8.37640327464637569e-1,false,false,false,false,,,4,20000,95060000,20000,0,0.583076769,0.370328459,0.212748310,2288812,0,true
98,294,free,bite-retry,15470961719969680748,-7.46605162344234401e1,-5.43665360999999962e2,4.69004844765576536e2,8.62671927273248818e-1,false,false,false,false,,,4,20000,95060000,20000,0,0.677883686,0.447140440,0.230743246,2299511,0,true
98,294,free,bite-retry,17254318372267541395,-7.62367090718984173e1,-5.43665360999999962e2,4.67428651928101544e2,8.59772730542054164e-1,false,false,false,false,,,4,20000,95060000,20000,0,0.513127079,0.328249590,0.184877489,2419186,0,true
98,294,free,cma-retry,2060775769102701759,-2.74516529867737447e1,-5.43665360999999962e2,5.16213708013226210e2,9.49506341665247722e-1,false,false,false,false,21,238,4,20000,95060000,20088,0,8.917627631,0.337566235,8.580061396,123989,0,true
98,294,free,cma-retry,2181635377049592256,-2.97984512296763562e1,-5.43665360999999962e2,5.13866909770323559e2,9.45189718957142766e-1,false,false,false,false,21,238,4,20000,95060000,20088,0,16.384248404,0.512187004,15.872061400,117477,0,true
98,294,free,cma-retry,3949547420586920845,-3.25200232006757091e1,-5.43665360999999962e2,5.11145337799324238e2,9.40183749906634669e-1,false,false,false,false,21,238,4,20000,95060000,20088,0,8.694434643,0.326443837,8.367990806,124754,0,true
98,294,free,cma-retry,6365254708925833423,-2.85885016213872873e1,-5.43665360999999962e2,5.15076859378612653e2,9.47415260062177689e-1,false,false,false,false,21,238,4,20000,95060000,20088,0,12.264376366,0.413274126,11.851102240,137820,0,true
98,294,free,cma-retry,6379556273658887373,-3.45365587049521565e1,-5.43665360999999962e2,5.09128802295047819e2,9.36474601505921322e-1,false,false,false,false,21,238,4,20000,95060000,20088,0,16.357562000,0.498615946,15.858946054,123140,0,true
98,294,free,cma-retry,11995429414818333901,-2.64321523985695244e1,-5.43665360999999962e2,5.17233208601430420e2,9.51381577171017234e-1,false,false,false,false,21,238,4,20000,95060000,20088,0,16.521237263,0.520509165,16.000728098,120805,0,true
98,294,free,cma-retry,13002821441637278240,-2.87954636809861064e1,-5.43665360999999962e2,5.14869897319013830e2,9.47034580926729097e-1,false,false,false,false,21,238,4,20000,95060000,20088,0,16.193505193,0.500468991,15.693036202,126256,0,true
98,294,free,cma-retry,13858579061593168584,-3.70860697939800872e1,-5.43665360999999962e2,5.06579291206019889e2,9.31785115524437324e-1,false,false,false,false,21,238,4,20000,95060000,20088,0,16.837787579,0.518953071,16.318834508,114530,0,true
98,294,free,cma-retry,15470961719969680748,-3.12490245632961567e1,-5.43665360999999962e2,5.12416336436703773e2,9.42521582567228955e-1,false,false,false,false,21,238,4,20000,95060000,20088,0,15.579681432,0.486701953,15.092979479,124386,0,true
98,294,free,cma-retry,17254318372267541395,-3.25583067177527994e1,-5.43665360999999962e2,5.11107054282247191e2,9.40113332477415686e-1,false,false,false,false,21,238,4,20000,95060000,20088,0,16.375448873,0.504399297,15.871049576,113466,0,true
98,294,free,crfmnes-retry,2060775769102701759,-6.93297104681824834e1,-5.43665360999999962e2,4.74335650531817464e2,8.72477234266572088e-1,false,false,false,false,16,312,4,20000,95060000,20032,0,0.389207024,0.304680288,0.084526736,69050,0,true
98,294,free,crfmnes-retry,2181635377049592256,-6.86113836549301936e1,-5.43665360999999962e2,4.75053977345069768e2,8.73798500738158679e-1,false,false,false,false,16,312,4,20000,95060000,20032,0,0.668164150,0.530416388,0.137747762,71559,0,true
98,294,free,crfmnes-retry,3949547420586920845,-8.25256964445365213e1,-5.43665360999999962e2,4.61139664555463469e2,8.48204976140577549e-1,false,false,false,false,16,312,4,20000,95060000,20032,0,0.383569206,0.300873854,0.082695352,79189,0,true
98,294,free,crfmnes-retry,6365254708925833423,-9.21442882631449436e1,-5.43665360999999962e2,4.51521072736854990e2,8.30512857957958150e-1,false,false,false,false,16,312,4,20000,95060000,20032,0,0.421996585,0.330254386,0.091742199,76244,0,true
98,294,free,crfmnes-retry,6379556273658887373,-6.53816522882612361e1,-5.43665360999999962e2,4.78283708711738711e2,8.79739161295837513e-1,false,false,false,false,16,312,4,20000,95060000,20032,0,0.676262026,0.540504039,0.135757987,72596,0,true
98,294,free,crfmnes-retry,11995429414818333901,-1.04327711252022894e2,-5.43665360999999962e2,4.39337649747977082e2,8.08103074545477806e-1,false,false,false,false,16,312,4,20000,95060000,20032,0,0.671395158,0.538239596,0.133155562,71072,0,true
98,294,free,crfmnes-retry,13002821441637278240,-1.04633235692236852e2,-5.43665360999999962e2,4.39032125307763124e2,8.07541103042176633e-1,false,false,false,false,16,312,4,20000,95060000,20032,0,0.608125328,0.473295977,0.134829351,67513,0,true
98,294,free,crfmnes-retry,13858579061593168584,-8.17954588279811929e1,-5.43665360999999962e2,4.61869902172018783e2,8.49548150947985081e-1,false,false,false,false,16,312,4,20000,95060000,20032,0,0.606751060,0.480412263,0.126338797,68003,0,true
98,294,free,crfmnes-retry,15470961719969680748,-9.55167820502504696e1,-5.43665360999999962e2,4.48148578949749492e2,8.24309604947867092e-1,false,false,false,false,16,312,4,20000,95060000,20032,0,0.628261147,0.478364365,0.149896782,73509,0,true
98,294,free,crfmnes-retry,17254318372267541395,-9.14789948330289633e1,-5.43665360999999962e2,4.52186366166970970e2,8.31736576586807774e-1,false,false,false,false,16,312,4,20000,95060000,20032,0,0.581034806,0.463570020,0.117464786,67914,0,true
98,294,free,de-retry,2060775769102701759,-2.43001658875815366e2,-5.43665360999999962e2,3.00663702124184624e2,5.53030823172463659e-1,false,false,false,false,4410,1,4,20000,95060000,20096,0,18.592006667,0.668885837,17.923120830,11065,0,true
98,294,free,de-retry,2181635377049592256,-2.38870715408871263e2,-5.43665360999999962e2,3.04794645591128699e2,5.60629143321729306e-1,false,false,false,false,4410,1,4,20000,95060000,20111,0,0.517451444,0.470567294,0.046884150,12634,0,true
98,294,free,de-retry,3949547420586920845,-2.44924012178172717e2,-5.43665360999999962e2,2.98741348821827273e2,5.49494910384454860e-1,false,false,false,false,4410,1,4,20000,95060000,20075,0,19.525483784,0.643634565,18.881849219,9304,0,true
98,294,free,de-retry,6365254708925833423,-2.28160234458757685e2,-5.43665360999999962e2,3.15505126541242248e2,5.80329646091324647e-1,false,false,false,false,4410,1,4,20000,95060000,20084,0,10.496700265,0.801402512,9.695297753,8678,0,true
98,294,free,de-retry,6379556273658887373,-2.26808862043736355e2,-5.43665360999999962e2,3.16856498956263636e2,5.82815315607837059e-1,false,false,false,false,4410,1,4,20000,95060000,20082,0,0.658953209,0.600876461,0.058076748,17023,0,true
98,294,free,de-retry,11995429414818333901,-2.43243436496703879e2,-5.43665360999999962e2,3.00421924503296054e2,5.52586105450437293e-1,false,false,false,false,4410,1,4,20000,95060000,20081,0,0.731419261,0.683152478,0.048266783,8988,0,true
98,294,free,de-retry,13002821441637278240,-2.40190416799585307e2,-5.43665360999999962e2,3.03474944200414654e2,5.58201728434956634e-1,false,false,false,false,4410,1,4,20000,95060000,20166,0,0.607190172,0.562496745,0.044693427,9357,0,true
98,294,free,de-retry,13858579061593168584,-2.41621682828804325e2,-5.43665360999999962e2,3.02043678171195666e2,5.55569105259210549e-1,false,false,false,false,4410,1,4,20000,95060000,20100,0,0.575785329,0.533365827,0.042419502,9341,0,true
98,294,free,de-retry,15470961719969680748,-2.41061220204029922e2,-5.43665360999999962e2,3.02604140795970011e2,5.56600001588054116e-1,false,false,false,false,4410,1,4,20000,95060000,20064,0,0.716047087,0.662773412,0.053273675,12994,0,true
98,294,free,de-retry,17254318372267541395,-2.40562649587017688e2,-5.43665360999999962e2,3.03102711412982273e2,5.57517055814380491e-1,false,false,false,false,4410,1,4,20000,95060000,20079,0,0.571098193,0.518951396,0.052146797,10647,0,true
