candidate_id,feasible,scalar_fitness,log_loss,brier,pr_auc,roc_auc,ece,recall,precision,predicted_positive_rate,sharpness,error_ratio,false_positives,false_negatives,mean_model_bytes,mean_structural_cost,estimated_structural_cost,recall_violation,structural_violation,model_fits,trees_fitted,elapsed_seconds,failure,decision_n_trees,decision_max_depth,decision_min_samples_leaf,decision_min_samples_split,decision_row_sample_fraction,decision_feature_fraction,decision_positive_sampling_weight,decision_criterion_index
340,0,15.7785761165977,0.5679665943125943,0.1480399553431185,0.3551830247570935,0.7052757210131394,0.11008892773560201,0.009233610341643583,0.7142857142857143,0.0023333333333333335,0.0854372541650877,-2.332034277027518,4,1073,5642034.4,2674,191955,0.24076638965835642,-0.9040225,5,955,13.526705788,,191,13,7,29,0.7337900189365403,0.8095328184521855,0.5528475088025464,0
341,1,0.6680905141625224,0.6680905141625224,0.15378662966685405,0.2926687494124071,0.6649821947373491,0.08823314599999958,0.2880886426592798,0.3394994559303591,0.15316666666666667,0.19818380030235452,-0.10371372106300121,607,771,728443.6,160,12350,-0.0380886426592798,-0.993825,5,50,1.448067746,,10,15,6,3,0.7730646905422183,0.906330947384784,2.0232318613644034,1
342,0,15.67515968077129,0.4387207023812873,0.1356523082579105,0.3649302131704369,0.7130190337816432,0.04359344274267736,0.03508771929824561,0.59375,0.010666666666666666,0.11491778592953705,-1.588167920372268,26,1045,11573168.8,4361.4,152482,0.2149122807017544,-0.923759,5,1195,20.628772767,,239,19,10,3,0.6656965301401752,0.7832542226751351,0.9527951504880708,0
343,0,14.92908396516649,0.7725084119660877,0.14771598871640756,0.3063723921478468,0.6863906686639959,0.07844409561111171,0.22160664819944598,0.410958904109589,0.09733333333333333,0.2052408786529558,-0.38852335155238094,344,843,147566,106.2,1206,0.028393351800554023,-0.999397,5,45,0.46829575,,9,11,55,9,0.7791020178026236,0.5288184010351957,2.0380797134736617,1
344,0,15.64930557181469,0.7431297360506728,0.14583689527918337,0.29893201893237203,0.6574051695823805,0.07137473683333379,0.04155124653739612,0.5172413793103449,0.0145,0.12253597423035614,-1.383147091977591,42,1038,1789444.8,532,266532,0.2084487534626039,-0.866734,5,140,4.385585824,,28,18,1,7,0.9919734684824587,0.8850682732703408,0.5336301610283796,0
345,0,15.18762505473251,0.808737972253262,0.14759359724554036,0.29431126562187515,0.6708089277387833,0.07707540424242504,0.1569713758079409,0.40189125295508277,0.0705,0.18658517754479792,-0.5561124791138934,253,913,212434.2,145.8,1672,0.0930286241920591,-0.999164,5,55,0.636867049,,11,18,39,30,0.6243860467327926,0.7130702967600082,1.6811574030269698,1
346,0,15.545889135988281,0.5552077975340401,0.1485591552643646,0.26208517273993404,0.6274385641914318,0.06226915543589809,0.06740535549399815,0.365,0.03333333333333333,0.13686508647975715,-0.8975411859431327,127,1010,1118443,299.2,15223,0.18259464450600185,-0.9923885,5,65,0.680038483,,13,23,5,5,0.6110646237367396,0.33721024283885054,1.4302638989965493,1
347,1,0.4903252044626156,0.4903252044626156,0.15423812263878725,0.3575411448313875,0.7059760820009198,0.09186286153164566,0.3554939981532779,0.3804347826086957,0.16866666666666666,0.23878670114445025,-0.04651753200848529,627,698,3966555.8,2133,121107,-0.10549399815327792,-0.9394465,5,1185,21.591819642,,237,8,2,19,0.8200583589607109,0.8225634729460194,2.8019164176705926,1
348,0,15.815510557964274,0.47107147784202585,0.14445038411272548,0.314914907014023,0.6644089672496968,0.06518181568181823,0,0,0,0.061708553978578606,-3.0350292822023683,0,1083,3607119.6,1232,358435,0.25,-0.8207825,5,385,3.063488466,,77,15,1,7,0.4850947514297107,0.2718258938908647,0.8888669023643668,1
349,0,15.815510557964274,1.4952345825144548,0.16520453705509577,0.23467705011847134,0.6015231419589188,0.14408862554762,0,0,0,0.07833226382006087,-3.0350292822023683,0,1083,34845.2,112,420,0.25,-0.99979,5,140,0.355290316,,28,3,21,39,0.5560531048029751,0.3850671557394183,2.1842928300579048,0
350,0,15.752722007641097,0.44210702622936304,0.13699287040419075,0.35592900075388345,0.6903292720095412,0.03465427927927933,0.01569713758079409,0.7083333333333334,0.004,0.09515896954557036,-2.1250744324325264,7,1066,13599555.4,2516,1414436,0.23430286241920592,-0.292782,5,740,20.238266258,,148,16,1,2,0.9958338456249766,0.5876959087046331,0.8842373978796809,1
351,0,14.962324962396407,1.163641244838991,0.1660832887608596,0.3182167720216268,0.6704647095619227,0.15314569178787904,0.21329639889196675,0.425414364640884,0.0905,0.22299532267616667,-0.4354046936210745,312,852,456300.4,1100,6820,0.03670360110803325,-0.99659,5,1100,12.376898647,,220,4,33,6,0.9226090686211904,0.8450983807917325,1.7686468847854813,1
352,0,14.954938074123092,0.5548771343654001,0.14601382216389452,0.31703572507942424,0.6862056020991862,0.07609792788235464,0.21514312096029548,0.4102112676056338,0.09466666666666666,0.1830212271380196,-0.40359028269474384,335,850,716576.8,238,8313,0.034856879039704525,-0.9958435,5,85,2.024206696,,17,13,11,10,0.5625629004709143,0.9092958467030035,1.9592877352373577,1
353,0,15.815510557964274,0.6161750717128416,0.15034102203858635,0.3473376629833161,0.6881249048141908,0.11446532565447166,0,0,0,0.07054359490428934,-3.0350292822023683,0,1083,2344291.8,1357.6,21074,0.25,-0.989463,5,410,4.912147694,,82,20,26,4,0.7011861499655476,0.40398299216393196,0.808007955964765,1
354,0,15.268880825738973,0.43147037525467286,0.13408465689509272,0.3689028821287882,0.7153200186813007,0.02383252260517784,0.13665743305632502,0.550185873605948,0.044833333333333336,0.146866111844213,-0.884916018063357,121,935,4776915,2975.4,38934,0.11334256694367498,-0.980533,5,1030,15.173221701,,206,16,29,20,0.576861321310631,0.706090408070352,1.6404072100669451,1
355,0,15.339056264335465,0.4522954053770224,0.14195497566251739,0.34172798090224793,0.6949515230762325,0.07277519379844921,0.11911357340720222,0.5019455252918288,0.042833333333333334,0.12306103497137236,-0.8694136612844974,128,954,3292412.8,1458.4,192296,0.13088642659279778,-0.903852,5,430,3.834617374,,86,16,2,34,0.4661069651592954,0.4633175568304625,2.209853589967249,0
356,1,0.4853792952644479,0.4853792952644479,0.15574817994360646,0.3538963565170231,0.7025280787574193,0.13655056179774877,0.30193905817174516,0.3954050785973398,0.13783333333333334,0.15343924077004606,-0.17925815363282702,500,756,6684643.4,1868.4,67106,-0.051939058171745156,-0.9664470000000001,5,445,11.229121241,,89,22,10,4,0.7867409151559641,0.729097209366929,3.6924130692516357,1
357,0,15.800736781417644,0.6835074727965946,0.15487528879799425,0.3344564670267029,0.6865186472169312,0.1286352650000007,0.003693444136657433,0.5714285714285714,0.0011666666666666668,0.07105482850562359,-2.4313637641589874,3,1079,1789644.6,1296,73584,0.24630655586334257,-0.963208,5,720,6.644365281,,144,8,1,22,0.5143315481932431,0.928386045981473,0.649984311722398,1
358,0,15.774882672461041,0.5711600507530439,0.14499242142110685,0.26694994163759717,0.6287633253090874,0.0396348246349187,0.010156971375807941,0.4782608695652174,0.003833333333333333,0.10337748104297807,-1.9166563696591143,12,1072,1231623.2,415,45696,0.23984302862419205,-0.977152,5,105,0.651472304,,21,19,2,7,0.45361910039914605,0.3674485656437329,0.8437325505395081,0
359,0,15.254107049192344,1.3115028583883763,0.1569937056666682,0.3043663102227616,0.6493724731747376,0.13152836334058024,0.14035087719298245,0.4720496894409938,0.05366666666666667,0.15849792354195738,-0.7364198019618275,170,931,163131.4,276,2898,0.10964912280701755,-0.998551,5,230,2.725595523,,46,5,4,7,0.9766748874802057,0.8562049903636959,1.4594804661934646,1
360,0,15.815510557964274,2.492129314795682,0.18049529905656547,0.18043592900379601,0.4996481763478733,0.18047816816666665,0,0,0,0.0005374720656974911,-3.0350292822023683,0,1083,62009.8,216,504,0.25,-0.999748,5,360,0.808504128,,72,2,2,14,0.837526712080979,0.2729527601512337,1.002814836739603,1
361,0,15.59021046562817,0.7498828974893609,0.1473499224914503,0.35215074806597746,0.7081201687626794,0.10830805573819231,0.05632502308402586,0.5446428571428571,0.018666666666666668,0.12220314002349646,-1.293872290077361,51,1022,3076357.8,2886.4,24947,0.19367497691597413,-0.9875265,5,1235,9.688966918,,247,24,45,15,0.4803251801837501,0.903174380982674,1.0475014591285212,0
362,1,0.5502308141449767,0.5502308141449767,0.14711771119864203,0.3337824131316789,0.6877477295778436,0.0793770771491246,0.2631578947368421,0.41244573082489144,0.11516666666666667,0.19664047074738258,-0.2929523700887713,406,798,640215,279.8,5548,-0.01315789473684209,-0.997226,5,95,1.852259839,,19,14,30,7,0.9178338167102915,0.7992925770070856,2.199491055904424,0
363,0,15.789656449007671,0.8231869848097388,0.15126707962457417,0.30423748827818214,0.6642515057432605,0.11085026487931145,0.006463527239150508,0.6363636363636364,0.0018333333333333333,0.0845003748387244,-2.3332456989619628,4,1076,904147.2,530,36888,0.2435364727608495,-0.981556,5,145,2.024556966,,29,19,6,62,0.7961293040880772,0.5655389922189317,0.6519540806459562,1
364,0,14.818280641066767,0.46316411577334876,0.14758416586955844,0.3447552358974578,0.6987167967015148,0.0880240546494844,0.24930747922437674,0.4292527821939587,0.10483333333333333,0.17156832966936342,-0.354321904121914,359,813,12039410.2,3492,1519602,0.0006925207756232621,-0.24019900000000005,5,970,33.531019128,,194,17,1,36,0.8161790450146287,0.9566327390300142,2.501520704897525,0
365,0,15.7785761165977,0.440531742110058,0.13741139915271047,0.34706226242756444,0.693312683998512,0.03480886850152919,0.009233610341643583,0.8333333333333334,0.002,0.08695985770632329,-2.5538830266438746,2,1073,4242955.8,2233.6,216801,0.24076638965835642,-0.8915995,5,545,3.001547911,,109,21,2,31,0.4146798786881749,0.301591404272581,1.6434293045953825,0
366,0,15.774882672461041,1.2963645376109072,0.15725648173185092,0.28163987246421734,0.631803449730907,0.13026411804901994,0.010156971375807941,0.5,0.0036666666666666666,0.0868911667458015,-1.9514184759183262,11,1072,131133.6,136,4335,0.23984302862419205,-0.9978325,5,85,0.461328916,,17,7,7,29,0.4065162457193366,0.7166088431158191,0.7403336409199898,0
367,0,15.501567806348392,0.972469372536409,0.1453378652967617,0.3082839606320249,0.6625494754945014,0.08322176872222338,0.07848568790397045,0.551948051948052,0.025666666666666667,0.13022687545383155,-1.1544674482117254,69,998,315230.2,167.2,3708,0.17151431209602955,-0.998146,5,60,0.829904652,,12,13,16,14,0.517303012653942,0.7587198553956783,0.8005373310505288,1
368,0,15.627144906994744,0.6134865391292361,0.14201208239349392,0.338474877809233,0.6900870235381009,0.07606191116993419,0.04709141274238227,0.6071428571428571,0.014,0.11953920625185276,-1.4826214044773656,33,1032,1050017.6,510,52173,0.20290858725761773,-0.9739135,5,255,2.448771505,,51,9,2,3,0.424224415868129,0.8241186425725899,1.1230487639163458,0
369,0,15.279961158148947,0.4944477089880967,0.14066260674080508,0.31918330646369114,0.6786751487433783,0.04369438361111098,0.13388734995383195,0.4393939393939394,0.055,0.14791509436763145,-0.7031526480481947,185,938,395686.8,240,24552,0.11611265004616805,-0.987724,5,120,0.63360844,,24,9,1,36,0.5408460454456422,0.32858065789963514,2.4226072974144865,0
370,0,15.268880825738973,0.6559808863668649,0.15483535761332679,0.2582410136360151,0.6318398808963794,0.0827035532037046,0.13665743305632502,0.34101382488479265,0.07233333333333333,0.1701669780815681,-0.5133939520041129,286,935,392300.4,126,19224,0.11334256694367498,-0.990388,5,45,0.422487249,,9,13,3,19,0.6680436335685578,0.26577487677228084,2.662115736549864,1
371,0,15.811817113827615,1.6093643386688472,0.16511164685261048,0.26877950375221343,0.619886421146902,0.1542770276111117,0.0009233610341643582,1,0.00016666666666666666,0.055978120020192985,-3.0346284566253203,0,1082,430182,248.4,4170,0.24907663896583565,-0.997915,5,75,1.052017978,,15,22,30,20,0.8720706902128205,0.40537143693654626,0.5265359399507142,1
372,0,15.701013789727893,1.2963369282688055,0.15455511910947198,0.2836519920950604,0.6394575624808572,0.11989224164285817,0.028624192059095107,0.5535714285714286,0.009333333333333334,0.10463408768161425,-1.6074550232146685,25,1052,74479.8,98,1778,0.2213758079409049,-0.999111,5,70,0.211442287,,14,6,28,56,0.4386159555106345,0.38969046879017444,1.3687731284851141,0
373,1,0.46298552189992787,0.46298552189992787,0.1465162113801144,0.34915992336328916,0.6971823685928801,0.08654247882679753,0.26500461680517085,0.42518518518518517,0.1125,0.17410643699863274,-0.31150872007040464,388,796,2552679.8,929.4,22542,-0.015004616805170845,-0.988729,5,255,9.955777497,,51,21,19,11,0.8786134045779651,0.8808866290643138,2.467627860930407,1
374,0,15.353830040882094,0.4657124236055702,0.14595499187289612,0.35805974865459456,0.6995308642392619,0.10239074960127621,0.11542012927054478,0.5530973451327433,0.03766666666666667,0.10508051938299687,-0.9732184354087461,101,958,27591350.2,5133.8,1785487,0.1345798707294552,-0.10725649999999998,5,1045,36.457649723,,209,24,1,6,0.89023515088054,0.4744158316608943,3.103449638351701,1
375,0,15.276267714012288,0.5271534302988202,0.13886167381491313,0.3320727886811672,0.6823823015144661,0.040013794222222704,0.1348107109879963,0.512280701754386,0.0475,0.14753384462091743,-0.8260748027008264,139,937,1202609.4,383.4,21168,0.1151892890120037,-0.989416,5,120,2.163625057,,24,15,5,2,0.46004345131603874,0.8264218239622622,1.270867101941585,0
376,0,14.940164297576462,0.5037778132399168,0.15076041066670762,0.29721534498597774,0.651810919997724,0.08549995966666668,0.2188365650969529,0.3969849246231156,0.0995,0.15435648161073748,-0.370376208425049,360,846,497802.2,224,37504,0.0311634349030471,-0.981248,5,80,0.677012674,,16,13,3,57,0.7329940374823218,0.29588845803595387,2.678674024088389,0
377,0,15.64930557181469,0.5015229490711001,0.13757196230532578,0.33460541874951777,0.6894016857113401,0.03429023674731355,0.04155124653739612,0.5357142857142857,0.014,0.12253494209952503,-1.4145555562292151,39,1038,495153.8,405.4,3751,0.2084487534626039,-0.9981245,5,155,1.149274889,,31,21,62,7,0.7930618630524431,0.3053193516585122,1.9479246948097788,0
378,1,0.49366916729080346,0.49366916729080346,0.16084213688145066,0.353803041151813,0.7053414473426,0.13087421366981136,0.40443213296398894,0.37181663837011886,0.19633333333333333,0.2071006868633038,0.059585689984244045,740,645,10091196.8,3542.4,87556,-0.15443213296398894,-0.956222,5,1060,33.881551468,,212,18,23,8,0.9927508978984309,0.9803202941527123,3.465682508581335,0
379,0,15.815510557964274,0.47556485311499924,0.14665783016061748,0.32028830340207426,0.6715644049485541,0.080278454951219,0,0,0,0.056160833249729036,-3.0350292822023683,0,1083,9606165,2788,394748,0.25,-0.8026260000000001,5,820,5.752975993,,164,16,2,2,0.5017402749817554,0.34580005632998967,0.6270916195676087,0
380,0,15.660385904224661,0.465273099899492,0.1358817325430226,0.3477257885959086,0.6998373367240608,0.02865888589534998,0.038781163434903045,0.5675675675675675,0.012333333333333333,0.11446050734758456,-1.4993537790856182,32,1041,1956312,799.2,43043,0.21121883656509696,-0.9784785,5,215,3.820544222,,43,19,4,2,0.4174917585914117,0.9529327066702349,0.804238359370917,1
381,0,15.815510557964274,2.4864035674719145,0.18041667737137895,0.18061702631190982,0.5005237449510442,0.18023233616666665,0,0,0,0.005298726754385919,-3.0350292822023683,0,1083,20054.6,60,225,0.25,-0.9998875,5,75,0.523614045,,15,3,6,4,0.7833308389202922,0.8439756482995848,0.5021962983328496,0
382,0,15.483100585665104,1.1113983109490062,0.14831839618574694,0.3087427545610062,0.6669264734575486,0.10022166488888914,0.08310249307479224,0.4838709677419355,0.031,0.14907054021444763,-1.0106146501310684,96,993,364845.6,224.4,3195,0.16689750692520777,-0.9984025,5,75,1.966584764,,15,19,39,21,0.8704536731958925,0.919484661466845,1.0491247995550936,0
383,0,15.815510557964274,1.0192426761626638,0.16066824781110003,0.290786261310733,0.641735167586178,0.13942090029629775,0,0,0,0.055069989775306694,-3.0350292822023683,0,1083,500712,324,18396,0.25,-0.990802,5,180,1.589921587,,36,8,1,10,0.7838601778579205,0.38084961587225885,0.910330719939673,1
384,0,14.906923300346545,0.8047977178406225,0.1476157673337513,0.32776289974027994,0.6976833910128821,0.09128292349999996,0.22714681440443213,0.4205128205128205,0.0975,0.2078575853693229,-0.39176510158802136,339,837,251800.6,180,3080,0.02285318559556787,-0.99846,5,100,2.55868975,,20,8,58,2,0.9385315187457873,0.9980496382627146,1.7866798483363442,1
385,0,15.815510557964274,2.490321200903484,0.18048029442957939,0.18034254495888846,0.4989912886322933,0.1803740035,0,0,0,0.002109125788750666,-3.0350292822023683,0,1083,35239.4,112,420,0.25,-0.99979,5,140,0.39083015,,28,3,8,5,0.49809019518660413,0.47576728975649873,0.531727731657227,1
386,0,15.815510557964274,1.5060923058752413,0.1672607236187549,0.3032565160832594,0.651327362002407,0.1610813069153436,0,0,0,0.05573180001742967,-3.0350292822023683,0,1083,1702769.8,1540.2,15120,0.25,-0.99244,5,630,9.916041195,,126,24,53,6,0.6704612995151653,0.9551043350308479,0.5506969110734997,0
387,0,15.726867898684496,0.4717796800468295,0.13928002300002046,0.3666662485934553,0.7156755042289259,0.07512831516666674,0.0221606648199446,0.5581395348837209,0.007166666666666667,0.10625650266027913,-1.7242758696007892,19,1059,5695459.8,3099.4,51200,0.2278393351800554,-0.9744,5,1000,16.217121136,,200,16,27,39,0.7232428112891938,0.625142313791509,1.0255884678187348,1
388,0,15.789656449007671,0.6521204061046612,0.1531869370692208,0.34854940509572324,0.6991886178522851,0.12680508809150276,0.006463527239150508,0.6363636363636364,0.0018333333333333333,0.0810229079707948,-2.3332456989619628,4,1076,3349863,2295,92055,0.2435364727608495,-0.9539725,5,1275,17.470547434,,255,8,25,55,0.9431298352875354,0.6082453777384222,0.8705065743854153,0
389,0,15.815510557964274,2.491881876251758,0.18047700558948762,0.18046524205249964,0.49985155239017554,0.18036937153703703,0,0,0,0.003792918320313012,-3.0350292822023683,0,1083,11776.4,36,135,0.25,-0.9999325,5,45,0.285402064,,9,3,14,17,0.9982088956925235,0.6834041753530191,0.5661421686904274,1
390,0,15.342749708472123,0.7126949750720238,0.1407124823336426,0.33179285569735567,0.6951948982847493,0.06523969816666722,0.11819021237303785,0.4866920152091255,0.043833333333333335,0.16096555274108781,-0.8469189839058825,135,955,363351.6,309.2,2825,0.13180978762696216,-0.9985875,5,125,0.818456456,,25,21,44,2,0.5260187894630138,0.6193271804251703,1.574772213854053,0
391,0,15.050967621676184,0.4769108766900923,0.1511250148332743,0.34304660857672536,0.6942695654607012,0.11861006289308233,0.19113573407202217,0.45,0.07666666666666666,0.12696679559964616,-0.5381658767461024,253,876,8097022.4,2114.6,818638,0.05886426592797783,-0.590681,5,530,8.197953590000001,,106,19,1,30,0.8046483289922732,0.5217663084584943,3.074191277670583,0
392,0,15.774882672461041,1.5605816016139875,0.15996949730377183,0.2751072032464091,0.617718015643242,0.1403629086969706,0.010156971375807941,0.7857142857142857,0.0023333333333333335,0.08077980897986436,-2.4285397306379886,3,1072,237843,132,3685,0.23984302862419205,-0.9981575,5,55,0.46336952,,11,11,18,2,0.6308455916563437,0.5701752712514789,0.5101032692014623,0
393,0,15.697320345591235,0.43057997728762865,0.13440817113882744,0.3661823739132952,0.7084375330392174,0.013712301587302037,0.029547553093259463,0.6808510638297872,0.007833333333333333,0.10022353867786649,-1.8178957571617955,15,1051,16975499,4907.6,199584,0.22045244690674054,-0.900208,5,1260,24.971427795,,252,19,11,7,0.9089197927994341,0.5232341646541907,1.2066096128584762,1
394,0,15.34644315260878,0.6109178590587533,0.13844008334445906,0.3550855145071312,0.7067784126941203,0.06116644650000024,0.1172668513388735,0.5358649789029536,0.0395,0.1544766588419388,-0.9355889589901861,110,956,999244.4,579.6,8610,0.1327331486611265,-0.995695,5,205,3.380492958,,41,14,34,45,0.7491414395005997,0.9622887802482794,1.236712533523891,1
395,1,0.49139684970705194,0.49139684970705194,0.1582388274754348,0.34909066689632395,0.7025021638046606,0.14276785714285692,0.31763619575253926,0.3865168539325843,0.14833333333333334,0.15532266102312706,-0.13124439339754543,546,739,7109086.8,1585.2,181776,-0.06763619575253926,-0.909112,5,420,5.781872606,,84,18,2,3,0.4511349882896793,0.7974772511347292,3.8144826661638236,0
396,0,15.789656449007671,1.5413196626681414,0.16231247817698533,0.23907276422657087,0.5895053643013263,0.13465085165151588,0.006463527239150508,0.6363636363636364,0.0018333333333333333,0.0806416182033007,-2.3332456989619628,4,1076,227248.2,110,11253,0.2435364727608495,-0.9943735,5,55,0.653373502,,11,9,1,12,0.93964079595246,0.5326049356245314,0.7089813587266931,1
397,1,0.45806705665757985,0.45806705665757985,0.14564859953703843,0.3556512031716521,0.706898128508495,0.08434722222222217,0.26223453370267774,0.42771084337349397,0.11066666666666666,0.17354891906058817,-0.3221650113163243,380,799,11361967.4,3360,1801680,-0.012234533702677741,-0.09916000000000003,5,1200,21.794794065,,240,13,1,35,0.7822848914731022,0.8515931427078955,2.638866373061082,0
398,0,15.774882672461041,0.46545444316409296,0.1398380332256694,0.35185831798269035,0.6999207152677193,0.06607346253584258,0.010156971375807941,0.6875,0.0026666666666666666,0.0916617643126725,-2.252448471582307,5,1072,4973494.6,1395,89838,0.23984302862419205,-0.955081,5,465,8.098026296,,93,14,9,14,0.9075194226310817,0.6069290594520195,0.7621324585521214,1
399,0,15.811817113827615,0.9029614381637873,0.15435090779664784,0.278896745018238,0.640600731139689,0.11503437638888939,0.0009233610341643582,0.3333333333333333,0.0005,0.07584009231843751,-2.5575072019056577,2,1082,716317,288,44664,0.24907663896583565,-0.977668,5,120,0.882815101,,24,11,3,2,0.5821415563544518,0.4801227436239227,0.5615215375895831,0
400,0,15.228252940235741,0.435971215610194,0.13648338628988713,0.3626886749298519,0.7079499375693765,0.040723837042635797,0.14681440443213298,0.5179153094462541,0.051166666666666666,0.1406900501408927,-0.7929554643267586,148,924,7763711.8,2408,272104,0.10318559556786702,-0.8639479999999999,5,860,9.935435143,,172,13,3,12,0.494845302147276,0.7099980659523436,1.9848130666546273,1
401,0,15.305815267105547,0.4344534412518764,0.13569649227111047,0.357730733564372,0.7048379836589321,0.02922413543103419,0.12742382271468145,0.5149253731343284,0.04466666666666667,0.1410234752938429,-0.8586198407460285,130,945,5901886.2,1740,72732,0.12257617728531855,-0.963634,5,580,14.972472454,,116,14,11,7,0.7207690754436793,0.7393786367442619,1.6257487638253036,0
402,0,15.737948231094467,0.7461254869677582,0.1491693698211643,0.2448995766995538,0.6040900368086224,0.059954324287879585,0.019390581717451522,0.39622641509433965,0.008833333333333334,0.12081955455409969,-1.5080193246454092,32,1062,495487,154,8690,0.23060941828254847,-0.995655,5,55,0.568734035,,11,13,8,5,0.6599417736327378,0.261458230594137,1.5954391133979038,1
403,1,0.4867895523794397,0.4867895523794397,0.15603042140151574,0.3570241416267978,0.7064981368463493,0.14082196969696967,0.30193905817174516,0.41709183673469385,0.13066666666666665,0.14474520302115515,-0.2182304014962036,457,756,6363395.2,3049,183744,-0.051939058171745156,-0.908128,5,880,6.651798396,,176,17,4,34,0.43547918800461743,0.5846151481938556,3.1627254569638077,0
404,0,15.771189228324385,0.6359726319061099,0.14567673667696798,0.3132719258372271,0.6751773812790006,0.08556545723232233,0.0110803324099723,0.6,0.0033333333333333335,0.09729969460121009,-2.0759522759174263,8,1071,1276630.8,462,45771,0.2389196675900277,-0.9771145,5,165,2.046300096,,33,13,4,8,0.5786453711250693,0.777658126578827,0.6078542211389247,0
405,0,15.815510557964274,2.474331953797435,0.1803459030554785,0.18033422913135155,0.49937775944952134,0.18006918660526317,0,0,0,0.006231494870135553,-3.0350292822023683,0,1083,23734,76,285,0.25,-0.9998575,5,95,0.238632077,,19,3,3,5,0.6589643562624079,0.4338222464724871,0.6098620030249072,0
406,0,14.869988858979971,0.6371555096737529,0.156178982345856,0.289187822084903,0.6573894891580664,0.09861094311111204,0.2363804247460757,0.3667621776504298,0.11633333333333333,0.1948085291620786,-0.27162661056181053,442,827,269989.4,138.4,2151,0.013619575253924293,-0.9989245,5,45,0.402588266,,9,23,27,6,0.6768617956568291,0.41466683328442944,2.348597184284371,1
407,0,16.815510557964274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1000000000000,1000000000000,723,1,1,0,0,0.00000123,"CostLimitExceeded { estimated: 2070431, limit: 2000000 }",241,22,1,19,0.8952279731260206,0.9106119028713826,0.7284773329406842,0
408,0,15.726867898684496,0.5782078412391839,0.14067789200016642,0.314664503195616,0.6793766364682351,0.057108172166667914,0.0221606648199446,0.5581395348837209,0.007166666666666667,0.1053578077339018,-1.7242758696007892,19,1059,1019080,396.8,25460,0.2278393351800554,-0.98727,5,100,1.017612624,,20,23,4,8,0.5308527869251835,0.6289159404534087,0.5954828917059858,1
409,0,15.568049800808225,1.5313949699823513,0.15742157270823492,0.27729190734265907,0.6294087578643901,0.12966592783333336,0.061865189289012,0.46206896551724136,0.024166666666666666,0.12735058810417793,-1.109693861632303,78,1016,28017.2,70,434,0.188134810710988,-0.999783,5,70,0.394745303,,14,4,2,2,0.9263767708319229,0.49307885431109566,1.5813857715887558,1
410,0,15.815510557964274,0.6616595240309131,0.1524281073644792,0.3217005552827843,0.6760773625188282,0.11722365819047523,0,0,0,0.07459694290117326,-3.0350292822023683,0,1083,1370790.2,1050,107415,0.25,-0.9462925,5,525,2.846247742,,105,9,1,21,0.4908573679830942,0.5952212785866299,0.7291499002010055,0
411,0,15.815510557964274,1.5200143171484595,0.17243603162199345,0.2745896703922527,0.6309782087171516,0.16777175739743666,0,0,0,0.026039270651780744,-3.0350292822023683,0,1083,880747.6,671.6,7852,0.25,-0.996074,5,260,1.435304487,,52,12,53,55,0.8440614378060669,0.2526258113756874,0.7204971734939649,1
412,0,15.782269560734356,0.4403231034163247,0.13746876932591082,0.33417492962164513,0.6854705939463046,0.017688311188312485,0.008310249307479225,0.6923076923076923,0.0021666666666666666,0.08875992267708212,-2.3324384599156054,4,1074,3554270,1368.6,35728,0.24168975069252077,-0.982136,5,385,2.757435263,,77,17,12,20,0.5818522932315673,0.3341012383463662,1.467077063273205,1
413,0,14.836747861750053,0.47916429384562553,0.15288426801091884,0.3430115671594245,0.6968626569474327,0.12445893719806286,0.24469067405355494,0.42880258899676377,0.103,0.14150994529164326,-0.36428063973463065,353,818,2191155.4,1345.4,170844,0.005309325946445065,-0.914578,5,345,2.238917311,,69,22,2,59,0.516176907345722,0.4395522233896788,2.9625068070894027,0
414,0,14.858908526569998,0.47925870311935614,0.14128120612127826,0.35279900763687666,0.7085261696892328,0.05415145198484859,0.23915050784856878,0.4427350427350427,0.0975,0.19304851515216004,-0.401906195889639,326,824,1235879.2,783.2,9625,0.010849492151431217,-0.9951875,5,275,5.597227011,,55,18,50,4,0.9200628061421763,0.8915008855127731,2.0343851201141234,1
415,0,15.815510557964274,1.2677373343452583,0.1633888330516739,0.2777935821180186,0.6258590665997384,0.1465355060360369,0,0,0.00016666666666666666,0.056880524166088485,-2.733999286538387,1,1083,400591.8,333,18907,0.25,-0.9905465,5,185,1.548906878,,37,8,2,14,0.7149088096444218,0.6780023651474166,0.5386198009157487,0
416,0,14.877375747253286,1.5090703658120637,0.1760142157284065,0.2962780523536651,0.6442130502068407,0.16563910211290347,0.234533702677747,0.3895705521472393,0.10866666666666666,0.2643363321311999,-0.3181051966893257,398,829,64959.6,155,961,0.015466297322252992,-0.9995195,5,155,1.160423913,,31,4,2,16,0.6324745557195404,0.9405270068019305,1.998406672644536,1
417,0,15.623451462858087,0.44435278131359224,0.13727853730177722,0.33408806032108695,0.6851104136608608,0.0218942269358966,0.04801477377654663,0.5591397849462365,0.0155,0.11140969789843229,-1.390430406893292,41,1031,5004619.2,988,103532,0.20198522622345338,-0.948234,5,260,5.63262688,,52,18,4,2,0.8302326211469435,0.5421512411596717,1.465106776592888,1
