angle_deg,nominal_db,envelope_min_db,envelope_max_db
18.723411422692244,-0.19385813021064646,-1.1228160241816738,-0.44412711872423993
18.753662804858273,-0.18308249258987547,-1.1108227458553446,-0.4346115462067193
18.78391961100579,-0.17261713813489554,-1.0991757038573176,-0.42537549604493086
18.814181852495565,-0.1624618022611757,-1.0878744613970406,-0.41641873656908585
18.84444954070469,-0.1526162286188937,-1.0769185954028628,-0.407741043280144
18.874722687026562,-0.14308016906231166,-1.066307696439501,-0.39934219882275074
18.90500130287097,-0.1338533836202249,-1.0560413686283372,-0.39122199295908155
18.93528539966408,-0.12493564046749658,-1.046119229570606,-0.3833802225436144
18.965574988848573,-0.11632671589763088,-1.036540910273359,-0.37581669149877234
18.995870081883638,-0.10802639429641639,-1.02730605507826,-0.36853121079149403
19.02617069024505,-0.1000344681166143,-1.018414321593128,-0.361523598410691
19.05647682542516,-0.09235073785373096,-1.0098653806262128,-0.3547936793455959
19.086788498933036,-0.08497501202271356,-1.0016589161231197,-0.348341285564959
19.117105722294454,-0.07790710713582111,-0.9937946251064897,-0.34216625599716644
19.14742850705198,-0.07114684768139837,-0.9862722176182355,-0.33626843651119376
19.177756864764948,-0.06469406610373432,-0.9791234506985236,-0.3306476798984367
19.208090807009626,-0.0585486027839142,-0.9723220342785794,-0.3253038458553925
19.238430345379182,-0.05271030602166014,-0.9658563961829687,-0.32023680096719775
19.268775491483773,-0.047179032018205405,-0.9597263230884576,-0.31544641869202555
19.299126256950547,-0.041954644860138994,-0.9539316130554655,-0.31093257934631685
19.329482653423767,-0.037037016504268466,-0.948472075497941,-0.3066951700908493
19.35984469256482,-0.03242602676344695,-0.9433475311551134,-0.30273408491766496
19.39021238605228,-0.028121563293388226,-0.9385578120651052,-0.29904922463779426
19.420585745581917,-0.024123521580505944,-0.9341027615404149,-0.2956404968698701
19.450964782866837,-0.02043180493065476,-0.9299822341452152,-0.29250781602948883
19.48134950963745,-0.017046324458926114,-0.9261960956745126,-0.28965110331948196
19.511739937641597,-0.013966999080363765,-0.9227442231351292,-0.2870702867209339
19.5421360786445,-0.011193755501680492,-0.9196265047285397,-0.2847653009850931
19.572537944428923,-0.00872652821392256,-0.9168428398354894,-0.2827360876260224
19.602945546795176,-0.00656525948611414,-0.9143931390024574,-0.2809825949141248
19.63335889756117,-0.004709899359880688,-0.9122773239299425,-0.27950477787047445
19.66377800856244,-0.0031604056450131365,-0.910495327462552,-0.27830259826193565
19.694202891652264,-0.001916743915997198,-0.9090770732154747,-0.27734685973060613
19.72463355870168,-0.0009788875095277456,-0.9080123400627359,-0.2766596753702793
19.755070021599543,-0.00034681752297963103,-0.9072863589150038,-0.27575457222553945
19.785512292252545,-0.000020522813815561325,-0.9068991043452689,-0.2750595683307595
19.81596038258534,0,-0.9068505633053328,-0.2746400321994846
19.84641430454055,-0.0002852534613516694,-0.9071407351241636,-0.27449598236657297
19.876874070078838,-0.000876295341847863,-0.9077696315085602,-0.274627444145552
19.90733969117892,-0.0017731455529280946,-0.9087372765461721,-0.27503444963406404
19.937811179837688,-0.002975831777753579,-0.9100437067108584,-0.27571703772011225
19.968288548070227,-0.004484389476402748,-0.9116889708703857,-0.27667525408910254
19.998771807909886,-0.00629886189209354,-0.913673130296465,-0.2779091512317607
20.029260971408274,-0.008419300058343425,-0.9159962586771441,-0.27941878845283613
20.05975605063541,-0.010845762807104066,-0.9186584421315627,-0.2812042318806405
20.09025705767972,-0.013578316777878227,-0.9216597792270375,-0.2832655544774245
20.120764004648116,-0.01661703642783677,-0.9250003809985563,-0.285602836050606
20.151276903666,-0.019962004042887557,-0.9286803709706097,-0.28821616326480387
20.18179576687741,-0.023613309749766394,-0.9326998851814376,-0.2911056296547324
20.212320606444997,-0.027571051529084734,-0.9370590722096521,-0.29427133563895147
20.242851434550143,-0.03183533522940439,-0.9417580932032704,-0.2977133885344523
20.27338826339294,-0.03640627458228778,-0.9467971219111639,-0.30143190257210317
20.303931105192333,-0.041283991218379675,-0.9521763447169538,-0.3054269989129585
20.33447997218613,-0.04646861468447877,-0.957895960675333,-0.30969880566543617
20.365034876631086,-0.05196028246161871,-0.9639561815508622,-0.3142474579033497
20.395595830802883,-0.05775913998420393,-0.9703572318592342,-0.3190730976848406
20.426162846996306,-0.06386534066014976,-0.9770993489110604,-0.3241758740721773
20.45673593752522,-0.07027904589203253,-0.9841827828581183,-0.32955594315243264
20.48731511472267,-0.07700042509934388,-0.9916077967422071,-0.3352134680590807
20.51790039094087,-0.08402965574172021,-0.9993746665464736,-0.34114861899447324
20.548491778551366,-0.09136692334328583,-1.007483681249402,-0.347361573253232
20.57908928994501,-0.09901242151802533,-1.015935142881341,-0.3538525152465661
20.609692937532067,-0.10696635199622968,-1.0247293665836856,-0.36062163652747997
20.640302733742228,-0.11522892465202364,-1.0338666806706833,-0.367669135816936
20.67091869102472,-0.12380035753198874,-1.0433474266939715,-0.37499521903096605
20.70154082184834,-0.13268087688486452,-1.0531719595097557,-0.3826000993086814
20.732169138701526,-0.14187071719238847,-1.0633406473487803,-0.3904839970413054
20.76280365409237,-0.1513701212011902,-1.0738538718890065,-0.3986471399020825
20.793444380548753,-0.16117933995586978,-1.0847120283311509,-0.4070897628772434
20.82409133061836,-0.17129863283318936,-1.095915525477015,-0.41581210829790444
20.85474451686876,-0.18172826757740704,-1.1074647858106874,-0.4248144258729647
20.88540395188742,-0.19246852033674905,-1.1193602455826475,-0.434096972723004
20.91606964828183,-0.20351967570111162,-1.1316023548968304,-0.44366001341519934
20.946741618679532,-0.21488202674085627,-1.1441915778006306,-0.45350381999925465
20.977419875728206,-0.22655587504689556,-1.1571283923779818,-0.46362867204439573
21.008104432095646,-0.23854153077186196,-1.1704132908453966,-0.47403485667730594
21.038795300469946,-0.2508393126726382,-1.1840467796512526,-0.4847226686212825
21.06949249355949,-0.26344954815400545,-1.1980293795781112,-0.49569241023631927
21.100196024093027,-0.27637257331358916,-1.2123616258482708,-0.5069443915603273
21.1309059048197,-0.2896087329880282,-1.2270440682325638,-0.5184789303514342
21.161622148509178,-0.30315838080048957,-1.242077271162462,-0.5302963521314136
21.19234476795167,-0.3170218792093914,-1.257461813845509,-0.5423969902302065
21.223073775958014,-0.33119959955848643,-1.273198290384156,-0.5547811858315889
21.25380918535969,-0.3456919221282273,-1.2892873098980304,-0.5674492880199634
21.284551009008943,-0.3604992361885164,-1.3057294966497701,-0.5804016538283597
21.315299259778836,-0.3756219400527702,-1.322525490174376,-0.5936386482875677
21.346053950563288,-0.3910604411333928,-1.3396759454122158,-0.6071606444764855
21.376815094277124,-0.406815155998573,-1.3571815328456944,-0.620968023573645
21.407582703856207,-0.42288651043060244,-1.3750429386397518,-0.6350611749100259
21.438356792257444,-0.439274939485522,-1.3932608647861096,-0.6494404960230428
21.46913737245888,-0.45598088755427413,-1.411836029251464,-0.6641063927118275
21.49992445745972,-0.47300480842526604,-1.4307691661295756,-0.6790592790937523
21.530718060280456,-0.4903471653485176,-1.4500610257975075,-0.6942995776623162
21.561518193962886,-0.508008431101233,-1.4697123750758878,-0.7098277193462654
21.592324871570224,-0.5259890880549551,-1.4897239973934093,-0.7256441435701053
21.623138106187074,-0.5442896282442266,-1.5100966929555466,-0.7417492983158903
21.653957910919623,-0.5629105534369016,-1.5308312789177378,-0.7581436401864856
21.684784298895615,-0.5818523752060066,-1.5519285895629058,-0.7748276344701468
21.71561728326446,-0.6011156150032524,-1.57338947648358,-0.7918017552065288
21.74645687719725,-0.6207008042341531,-1.5952148087685591,-0.8090664852541064
21.777303093886907,-0.640608484334923,-1.6174054731944234,-0.8266223163591462
21.808155946548176,-0.6608392068509801,-1.6399623744217355,-0.8444697492260265
21.839015448417758,-0.681393533517223,-1.6628864351962385,-0.8626092935891555
21.86988161275428,-0.7022720363400461,-1.6861785965549765,-0.8810414682863523
21.900754452838477,-0.7234752976812189,-1.7098398180377066,-0.8997668013338611
21.93163398197319,-0.7450039103434667,-1.7338710779033524,-0.9187858300028489
21.962520213483472,-0.7668584776580141,-1.758273373351971,-0.938099100897583
21.99341316071658,-0.78903961357388,-1.7830477207520243,-0.9577071700351469
22.024312837042164,-0.8115479427492505,-1.80819515587342,-0.9776106029269499
22.055219255852233,-0.8343841006446506,-1.8337167341260892,-0.9978099746617832
22.086132430561285,-0.8575487336181543,-1.8596135308045156,-1.0183058699906655
22.117052374606356,-0.8810424990226235,-1.885886641338184,-1.0390988834134123
22.147979101447053,-0.9048660653049265,-1.912537181548105,-1.060189619266954
22.1789126245657,-0.9290201121073489,-1.9395662879096818,-1.0815786918155244
22.20985295746735,-0.9535053303710301,-1.9669751178218722,-1.1032667253426078
22.2408001136799,-0.9783224224416126,-1.9947648498829458,-1.1252543542448066
22.27175410675408,-1.0034721021770172,-2.022936684172833,-1.1475422231275352
22.302714950263628,-1.0289550950575983,-2.051491842542509,-1.1701309869027863
22.333682657805294,-1.054772138298439,-2.080431568910211,-1.193021310888716
22.364657242998952,-1.0809239809640492,-2.109757129564937,-1.2162138709113404
22.3956387194876,-1.1074113840853617,-2.139469813477223,-1.2397093534081867
22.426627100937527,-1.1342351207792514,-2.169570932617569,-1.2635084555341292
22.45762240103833,-1.1613959763704063,-2.2000618222824873,-1.2876118852692564
22.488624633503,-1.1888947485157557,-2.230943841428492,-1.3120203615289405
22.519633812067962,-1.2167322473314022,-2.2622183730141607,-1.3367346142760574
22.55064995049321,-1.2449092955222523,-2.293886824350609,-1.3617553846355388
22.581673062562334,-1.2734267285141962,-2.3259506274603656,-1.3870834250111153
22.61270316208263,-1.3022853945890789,-2.358411239445063,-1.4127194992044494
22.643740262885103,-1.3314861550223178,-2.3912701428619956,-1.4386643825365597
22.67478437882463,-1.361029884223497,-2.4245288461100096,-1.4649188619717979
22.705835523779974,-1.390917469879688,-2.458188883824682,-1.491483736244161
22.73689371165391,-1.4211498131017994,-2.4922518172832553,-1.5183598159862033
22.767958956373203,-1.4517278285737931,-2.526719234819404,-1.5455479238604186
22.799031271888808,-1.4826524447051503,-2.561592752248342,-1.5730488946933951
22.830110672175863,-1.513924603786252,-2.5968740133022328,-1.6008635756124692
22.8611971712338,-1.545545262147054,-2.6325646900764204,-1.6289928261852051
22.892290783086374,-1.5775153903189394,-2.6686664834866134,-1.6574375185616006
22.9233915217818,-1.609835973199979,-2.7051811237375043,-1.6861985376191881
22.954499401392802,-1.6425080102234821,-2.742110370802888,-1.7152767811109504
22.985614436016697,-1.6755325155300507,-2.779456014917842,-1.7446731598162568
23.01673663977543,-1.7089105181431141,-2.817219877083019,-1.7743885976947247
23.047866026815722,-1.7426430621481845,-2.8554038095817704,-1.804424032043292
23.0790026113091,-1.7767312068756638,-2.8940096965100532,-1.8347804136563015
23.110146407452003,-1.8111760270874937,-2.933039454319735,-1.865458706988856
23.1412974294658,-1.8459786131676137,-2.9724950323755484,-1.896459890323408
23.17245569159695,-1.8811400713164064,-3.0123784135262466,-1.9277849559397695
23.203621208117045,-1.9166615237491196,-3.0526916146901066,-1.9594349102884632
23.234793993322874,-1.9525441088984066,-3.0934366874554353,-1.9914107741675904
23.265974061536504,-1.9887889816210136,-3.1346157186962804,-2.023713582903227
23.297161427105383,-2.025397313408926,-3.1762308312041054,-2.056344386533577
23.328356104402424,-2.062370292604736,-3.218284184335516,-2.0893042499967103
23.359558107826057,-2.099709124621599,-3.260777974676787,-2.122594253322198
23.390767451800293,-2.137415032167704,-3.303714436725475,-2.1562154918265426
23.421984150774872,-2.1754892554756067,-3.3470958435899427,-2.1901690763127317
23.45320821922529,-2.213933052536222,-3.3909245077068895,-2.224456133273724
23.484439671652908,-2.2527476993378093,-3.435202781577789,-2.2590778051001466
23.51567852258498,-2.291934490109932,-3.4799330585245376,-2.2940352502921644
23.54692478657482,-2.331494737572747,-3.5251177734652357,-2.329329643675881
23.578178478201824,-2.371429773191373,-3.5707594037102615,-2.3649621766239646
23.609439612071586,-2.41174094743583,-3.616860469779679,-2.400934057280979
23.640708202815905,-2.452429630046335,-3.6634235362422327,-2.4372465107932193
23.671984265092988,-2.4934972103045205,-3.7104512125771043,-2.4739007795434897
23.703267813587452,-2.5349450973102448,-3.7579461540586063,-2.5108981233905943
23.734558863010434,-2.5767747202644586,-3.805911062664854,-2.54823981991388
23.765857428099633,-2.6189875287580886,-3.8543486880110276,-2.5859271646628077
23.79716352361947,-2.6615849930673265,-3.9032618283081986,-2.623961471411897
23.828477164361118,-2.704568604455135,-3.9526533313482046,-2.6623440724208307
23.859798365142613,-2.7479398754794424,-4.002526095515701,-2.701076318700155
23.891127140808894,-2.7917003403079517,-4.052883070828027,-2.7401595802824747
23.922463506231946,-2.8358515550399876,-4.103727260004081,-2.7795952464995115
23.953807476310867,-2.880395098035299,-4.155061719562799,-2.819384726264933
23.985159065971953,-2.9253325702501516,-4.20688956095243,-2.859529448363243
24.016518290168737,-2.9706655955807793,-4.259213951711462,-2.900030861744739
24.047885163882164,-3.016395821214635,-4.312038116662553,-2.940890435826983
24.079259702120627,-3.0625249179892853,-4.365365339140075,-2.982109660802537
24.11064191992006,-3.109054580759415,-4.419198962252815,-3.0236900479534308
24.142031832343992,-3.155986528771985,-4.47354239018272,-3.065633129972329
24.17342945448372,-3.203322506049988,-4.528399089521207,-3.107940461290819
24.204834801458322,-3.2510642817847306,-4.5837725906439495,-3.1506136184146682
24.236247888414784,-3.299213650737094,-4.639666489125739,-3.1936542002665
24.26766873052804,-3.347772433647817,-4.696084447196535,-3.237063828535833
24.29909734300114,-3.396742477657384,-4.753030195240512,-3.2808441480370316
24.33053374106528,-3.446125656735315,-4.810507533339112,-3.3249968270749264
24.361977939979926,-3.4959238721194907,-4.868520332860008,-3.369523557818643
24.393429955032843,-3.546139052765518,-4.927072538093278,-3.4144260566836087
24.424889801540278,-3.596773155806714,-4.98616816793689,-3.45970606472225
24.456357494846984,-3.6478281670246595,-5.045811317632691,-3.5053653480232483
24.487833050326344,-3.6993061013308455,-5.10600616055514,-3.551405698119836
24.519316483380415,-3.7512090032595657,-5.166756950054343,-3.597828932407202
24.550807809440094,-3.8035389474726293,-5.228068021355754,-3.6446368945694854
