angle_deg,uniform_db,optimized_db,chebyshev_reference_db
-53.998343465435916,-28.944567747893743,-31.752113481825475,-35.54566295807819
-53.94963519260134,-29.105238826904056,-31.77377131583372,-35.719297880738154
-53.90098374126791,-29.270392783874826,-31.794062118615184,-35.89780491029991
-53.85238887808361,-29.440204256588945,-31.812939617630867,-36.081388425293625
-53.80385037121294,-29.614859906645567,-31.83035919508709,-36.27026757072011
-53.755367990323116,-29.79455952868407,-31.846278069282484,-36.46467769923916
-53.70694150657042,-29.979517291199365,-31.860655473655953,-36.664871993129594
-53.65857069258678,-30.16996312812033,-31.87345283209298,-36.871123294918114
-53.61025532246644,-30.36614430366793,-31.884633929016,-37.08372617973681
-53.56199517175284,-30.56832717702757,-31.89416507277243,-37.30299930873851
-53.51379001742556,-30.776799198238677,-31.902015250841682,-37.529288110576445
-53.46563963788749,-30.991871172621327,-31.90815627541175,-37.7629678473959
-53.41754381295215,-31.21387983827484,-31.9125629179285,-38.00444713344011
-53.36950232383111,-31.443190810055654,-31.915213031293412,-38.25417198889069
-53.321514953121564,-31.68020195437957,-31.916087658480897,-38.51263052970171
-53.27358148479407,-31.925347272767223,-31.915171126463804,-38.78035841703228
-53.22570170418041,-32.17910138901697,-31.912451124468685,-39.05794521886324
-53.17787539796159,-32.44198475619421,-31.90791876573675,-39.34604187337498
-53.13010235415599,-32.7145697265837,-31.901568632132737,-39.64536949128678
-53.08238236210756,-32.997487662112185,-31.893398801123432,-39.956729796165014
-53.03471521247437,-33.291437306859166,-31.88341085483531,-40.281017582627
-52.987100697217,-33.59719470038114,-31.871609871094652,-40.6192356793295
-52.93953860958727,-33.91562498514343,-31.858004396547916,-40.97251304645432
-52.892028744116985,-34.24769655963185,-31.84260640215388,-41.34212683021346
-52.84457089660691,-34.59449815953156,-31.825431221527186,-41.729529460258085
-52.79716486411575,-34.95725962536958,-31.806497472791868,-42.136382240278884
-52.749810444949325,-35.337377354571345,-31.7858269647701,-42.56459739328231
-52.70250743864982,-35.7364457660009,-31.763444588485086,-43.01639125113311
-52.65525564598523,-36.15629656622452,-31.73937819509099,-43.494352332337975
-52.6080548689388,-36.599048260486974,-31.713658461459396,-44.00152960696863
-52.56090491069875,-37.0671692932654,-31.686318744746018,-44.541548587419896
-52.51380557564789,-37.56355958442923,-31.65739492733769,-45.11876648417524
-52.46675666935358,-38.09165729242169,-31.626925253626553,-45.73848334675962
-52.41975799855759,-38.65558079198611,-31.594950160092804,-46.40723532987636
-52.372809371166284,-39.26032079508318,-31.561512100181904,-47.133211674586725
-52.325910596240675,-39.912005492317554,-31.526655365450395,-47.92686385056694
-52.27906148398682,-40.618274778841,-31.49042590442359,-48.80182401371606
-52.232261845746116,-41.38882228779228,-31.452871140559168,-49.776342784639695
-52.185511493985864,-42.236204502697035,-31.41403979064389,-50.875644170906035
-52.13881024228978,-43.177092303594115,-31.373981684875822,-52.13600374348597
-52.092157905348806,-44.234291312476195,-31.33274758979411,-53.61232695605886
-52.045554298951764,-45.440178158137115,-31.290389035117382,-55.3935945174002
-51.99899923997638,-46.84294055187863,-31.246958145453082,-57.63861047041482
-51.95249254638014,-48.51891194048249,-31.20250747772608,-60.675932988782165
-51.906034037191525,-50.59991954638954,-31.15708986506526,-65.38889428782977
-51.859623532501026,-53.34486666634145,-31.11075826777722,-76.46481519329359
-51.813260853452554,-57.384689617572946,-31.063565631922486,-72.49497664007528
-51.766945822234696,-65.18229317022046,-31.01556475590669,-64.08602360563387
-51.72067826207226,-72.02938136402564,-30.96680816539402,-59.89548723137949
-51.67445799721774,-59.56348252230625,-30.917347996752127,-57.08169626743512
-51.628284852943,-54.643373103988424,-30.867235889151445,-54.96087422540404
-51.58215865553094,-51.52188140606671,-30.816522885353006,-53.25869219079962
-51.536079232267376,-49.23086011179589,-30.765259341144862,-51.83717665472743
-51.49004641143285,-47.42035835667804,-30.713494843320362,-50.61706172291359
-51.44406002229467,-45.92365608488563,-30.661278136027708,-49.548583235826825
-51.39811989509891,-44.64816471842948,-30.608657055269987,-48.59844148623559
-51.352225861062585,-43.537099217039376,-30.555678471289923,-47.74325438226771
-51.306377752365854,-42.55310845723132,-30.50238823853416,-46.96597241663335
-51.26057540214435,-41.67030848109326,-30.448831152863832,-46.253780118627425
-51.21481864448148,-40.87002123230177,-30.395050915652625,-45.59680068119724
-51.169107314401,-40.13832549771579,-30.341090104397196,-44.987260971722606
-51.12344124785941,-39.46456730184635,-30.28699014945138,-44.418933542761366
-51.077820281738695,-38.840411292340434,-30.232791316489667,-43.88675220025898
-51.0322442538389,-38.25921322865793,-30.178532694303787,-43.38654012569201
-50.986713002870964,-37.71559137280299,-30.1242521875348,-42.91481318593101
-50.94122636844949,-37.205125616356945,-30.06998651395258,-42.46863478146538
-50.89578419108573,-36.72414121994842,-30.015771205899018,-42.04550683140105
-50.85038631218044,-36.26955012535746,-29.96164061552353,-41.6432866095075
-50.80503257401706,-35.838732374040475,-29.907627923451948,-41.2601224070539
-50.7597228197547,-35.42944605144382,-29.853765150545133,-40.894403128776005
-50.714456893421435,-35.039757899184025,-29.800083172416212,-40.544718350899636
-50.66923463990746,-34.6679891520846,-29.746611736396208,-40.20982633892239
-50.62405590495849,-34.31267275932753,-29.693379480652332,-39.8886281944042
-50.57892053516908,-33.97251923389146,-29.640413955179987,-39.58014677318579
-50.533828377976135,-33.64638912267887,-29.587741644411537,-39.283509355836244
-50.48877928165235,-33.33327061440849,-29.535387991196803,-38.99793329639572
-50.443773095299875,-33.03226117596872,-29.483377421933152,-38.72271405556069
-50.39880966884387,-32.742552377668005,-29.4317333726364,-38.45721515816061
-50.353888853026284,-32.46341726512527,-29.380478315761835,-38.20085971516188
-50.30901049939957,-32.19419978156483,-29.32963378760162,-37.953123226540974
-50.264174460320554,-31.934305853554783,-29.279220416098024,-37.71352743961096
-50.219380588944254,-31.6831958358331,-29.229257948928154,-37.48163508235266
-50.17462873921792,-31.440378073924133,-29.17976528173055,-37.25704532630498
-50.12991876587496,-31.205403391786703,-29.13076048635471,-37.03938986100813
-50.08525052442904,-30.977860349442935,-29.082260839028983,-36.82832948368499
-50.0406238711682,-30.757371145031463,-29.034282848353797,-36.623551125090636
-49.99603866314903,-30.543588058986817,-28.986842283036914,-36.42476524626344
-49.9514947581909,-30.336190356502808,-28.939954199298157,-36.23170355202874
-49.906992014870234,-30.134881579190434,-28.893632967880766,-36.044116976112974
-49.8625302925149,-29.93938716869132,-28.84789230061443,-35.86177390005585
-49.818109451198566,-29.749452374597602,-28.802745276482746,-35.68445857411138
-49.77372935173516,-29.564840406821226,-28.75820436715611,-35.511969713267135
-49.729389855673375,-29.38533079892921,-28.714281461957395,-35.344119245592786
-49.68509082529124,-29.2107179541875,-28.67098789223187,-35.1807311935099
-49.640832123590705,-29.04080985038359,-28.62833445510205,-35.02164067140991
-49.59661361429231,-28.875426883069295,-28.58633143658904,-34.86669298539937
-49.552435161829884,-28.714400829853318,-28.544988634089314,-34.715742822946886
-49.50829663134534,-28.557573920860083,-28.50431537819764,-34.568653521875454
-49.464197888683444,-28.404798002568405,-28.46432055387332,-34.42529640956766
-49.42013880038668,-28.25593378399908,-28.425012620945843,-34.285550204448114
-49.37611923369016,-28.11085015571864,-28.38639963396281,-34.14930047284168
-49.332139056516596,-27.969423573385242,-28.348489261383687,-34.01643913517902
-49.28819813747127,-27.83153749864038,-28.31128880412451,-33.88686401627274
-49.24429634583709,-27.697081891069857,-28.274805213461065,-33.760478435035225
-49.200433551569674,-27.565952745747417,-28.23904510830144,-33.63719082957101
-49.15660962529253,-27.438051671543825,-28.204014791836105,-33.51691441404893
-49.1128244382922,-27.31328550597613,-28.16972026757933,-33.39956686418881
-49.06907786251347,-27.191565962867816,-28.136167254813156,-33.28507002855158
-49.025369770554676,-27.07280930953185,-28.103361203448458,-33.17334966314467
-48.98170003566303,-26.95693607056484,-28.071307308316527,-33.06433518712646
-48.938068531729954,-26.843870755670736,-28.040010522905582,-32.9579594576375
-48.894475133286456,-26.73354160922129,-28.009475572558014,-32.85415856199962
-48.85091971549863,-26.62588037951139,-27.97970696714242,-32.75287162570692
-48.80740215416309,-26.520822105887213,-27.950709013216198,-32.654040634800324
-48.76392232570256,-26.418304922121507,-27.922485825694405,-32.55761027136144
-48.72048010716133,-26.318269874577602,-27.895041339039373,-32.463527760987944
-48.677075376200946,-26.22066075385692,-27.8683793179867,-32.37174273122854
-48.633708011095884,-26.12542393875659,-27.84250336782291,-32.28220708005561
-48.590377890729144,-26.032508251481723,-27.817416944229485,-32.19487485354329
-48.547084894588025,-25.941864823160245,-27.793123362706986,-32.109702131996166
-48.50382890275987,-25.85344696880362,-27.769625807594778,-32.02664692385022
-48.4606097959279,-25.76721007093724,-27.746927340700385,-31.945669066727564
-48.41742745536704,-25.683111471197343,-27.725030909550124,-31.866730135080978
-48.37428176293973,-25.60111036926029,-27.703939355276837,-31.789793353923145
-48.33117260109193,-25.521167728525427,-27.6836554201557,-31.714823518173105
-48.28809985284902,-25.44324618802718,-27.664181754801234,-31.641786917198477
-48.245063401811805,-25.367309980099634,-27.645520925037196,-31.57065126416725
-48.202063132152496,-25.29332485335823,-27.627675418451382,-31.501385629857555
-48.15909892861078,-25.221258000602347,-27.610647650645674,-31.433960380602173
-48.11617067648999,-25.15107799127648,-27.594439971192088,-31.368347120073192
-48.0732782616531,-25.082754708159662,-27.57905466930586,-31.30451863463793
-48.03042157051896,-25.01625928797941,-27.56449397924387,-31.242448842036154
-47.98760049005847,-24.95156406567332,-27.550760085438068,-31.182112743152125
-47.94481490779082,-24.888642522044336,-27.537855127373625,-31.123486376673508
-47.902064711779744,-24.827469234575197,-27.525781204218323,-31.06654677644254
-47.85934979062978,-24.768019831188546,-27.514540379212185,-31.011271931324295
-47.81667003348262,-24.710270946754626,-27.504134683823867,-30.95764074742755
-47.77402533001351,-24.654200182166207,-27.49456612168181,-30.905633012530163
-47.73141557042753,-24.599786065812076,-27.485836672284524,-30.855229362566856
-47.68884064545613,-24.547008017296008,-27.477948294497637,-30.806411250054104
-47.646300446353465,-24.49584631325873,-27.470902929842282,-30.759160914332693
-47.60379486489298,-24.44628205517143,-27.464702505579606,-30.713461353518237
-47.56132379336389,-24.39829713897948,-27.459348937595998,-30.66929629805863
-47.51888712456765,-24.351874226484593,-27.45484413309324,-30.62665018580519
-47.4764847518146,-24.30699671836137,-27.451189993086427,-30.58550813851001
-47.43411656892059,-24.263648728711907,-27.448388414712596,-30.545855939668765
-47.3917824702035,-24.2218150610705,-27.446441293353562,-30.507680013636254
-47.34948235048001,-24.181481185774896,-27.445350524573335,-30.470967405943114
-47.3072161050622,-24.14263321862847,-27.445118005872658,-30.435705764751418
-47.264983629754326,-24.10525790078237,-27.44574563826125,-30.40188332338905
-47.22278482084955,-24.069342579772062,-27.4472353276485,-30.369488883908208
-47.18061957512666,-24.03487519164654,-27.4495889860512,-30.33851180161532
-47.138487789846934,-24.001844244134816,-27.45280853261949,-30.308941970527087
-47.09638936275093,-23.970238800797034,-27.45689589447896,-30.280769809708236
-47.054324192055326,-23.940048466110166,-27.461853007386022,-30.253986250447706
-47.012292176449826,-23.911263371445216,-27.467681816196258,-30.228582724239402
-46.970293215094046,-23.883874161892308,-27.474384275141027,-30.20455115152938
-46.928327207614444,-23.85787198389615,-27.481962347909963,-30.181883931199287
-46.88639405410129,-23.833248473664355,-27.490418007533503,-30.16057393075378
-46.84449365510562,-23.80999574631714,-27.499753236062773,-30.1406144771873
-46.80262591163625,-23.788106385745955,-27.509970024039113,-30.121999348502193
-46.76079072515683,-23.76757343515335,-27.521070369747832,-30.104722765855808
-46.718987997582886,-23.74839038824763,-27.53305627824937,-30.0887793863155
-46.67721763127888,-23.730551181068186,-27.545929760179625,-30.074164296201737
-46.6354795290553,-23.714050184418728,-27.55969283031028,-30.06087300500019
-46.59377359416587,-23.698882196888587,-27.574347505860636,-30.048901439828825
-46.55209973030463,-23.685042438442974,-27.589895804549638,-30.038245940443225
-46.510457841603106,-23.672526544565464,-27.606339742377234,-30.02890325476857
-46.468847832627546,-23.661330560936715,-27.623681331121972,-30.020870534945082
-46.427269608376115,-23.651450938636543,-27.64192257554288,-30.01414533387888
-46.38572307427616,-23.642884529855323,-27.661065470269005,-30.008725602286262
-46.344208136181464,-23.63562858410517,-27.681111996363043,-30.004609686226686
-46.302724700369495,-23.6296807449201,-27.70206411754097,-30.001796325116562
-46.26127267353881,-23.625039047037117,-27.723923776029803,-30.00028465021877
-46.21985196280631,-23.621701914050806,-27.746692888043995,-30.000074183604344
-46.1784624757046,-23.619668156536136,-27.770373338860622,-30.001164837584806
-46.13710412017937,-23.618936970633616,-27.79496697746906,-30.00355691461108
-46.09577680458686,-23.619507937093772,-27.820475610772366,-30.007251107640506
-46.05448043769116,-23.621381020779285,-27.846900997316048,-30.01224850097403
-46.01321492866173,-23.624556570621937,-27.874244840514134,-30.018550571562386
-45.97198018707083,-23.62903532003549,-27.90250878134571,-30.02615919078753
-45.930776122891,-23.634818387785387,-27.931694390490534,-30.035076626723086
-45.889602646492555,-23.641907279316868,-27.961803159869703,-30.045305546878744
-45.84845966864116,-23.6503038885454,-27.992836493557274,-30.05684902143667
-45.807347100495264,-23.660010500113838,-28.02479569802497,-30.069710526987734
-45.76626485360372,-23.67102979212211,-28.057681971680807,-30.0838939507781
-45.725212839903406,-23.683364839336157,-28.09149639365868,-30.099403595475923
-45.68419097171674,-23.697019116884555,-28.126239911814682,-30.116244184471398
-45.64319916174932,-23.71199650445225,-28.161913329883244,-30.13442086772462
-45.60223732308759,-23.7283012909827,-28.198517293742512,-30.15393922817654
-45.561305369196475,-23.74593817989937,-28.236052276735006,-30.174805288738376
-45.520403213917064,-23.764912294861837,-28.27451856398963,-30.197025519881816
-45.47953077146425,-23.785229186071113,-28.313916235684434,-30.22060684784829
-45.43868795642448,-23.80689483713958,-28.354245149186738,-30.245556663498775
-45.39787468375353,-23.829915672546555,-28.395504920007845,-30.271882831832684
-45.35709086877416,-23.854298565697235,-28.43769490150029,-30.299593702198493
-45.31633642717391,-23.880050847607723,-28.48081416322583,-30.32869811922636
-45.27561127500289,-23.90718031624094,-28.524861467919017,-30.359205434515385
