key,objective,cost,vehicle,position
0.24399999999999999,1108.75147323793476062,1108.75147323793476062,0,2
0.24800000000000000,1108.75147323793476062,1108.75147323793476062,0,2
0.25200000000000000,1108.75147323793476062,1108.75147323793476062,0,2
0.25600000000000001,1108.75147323793476062,1108.75147323793476062,0,2
0.26000000000000001,1108.75147323793476062,1108.75147323793476062,0,2
0.26400000000000001,1108.75147323793476062,1108.75147323793476062,0,2
0.26800000000000002,1108.75147323793476062,1108.75147323793476062,0,2
0.27200000000000002,1108.75147323793476062,1108.75147323793476062,0,2
0.27600000000000002,1108.75147323793476062,1108.75147323793476062,0,2
0.28000000000000003,1108.75147323793476062,1108.75147323793476062,0,2
0.28399999999999997,1108.75147323793476062,1108.75147323793476062,0,2
0.28799999999999998,1108.75147323793476062,1108.75147323793476062,0,2
0.29199999999999998,1108.75147323793476062,1108.75147323793476062,0,2
0.29599999999999999,1108.75147323793476062,1108.75147323793476062,0,2
0.29999999999999999,1108.75147323793476062,1108.75147323793476062,0,2
0.30399999999999999,1108.75147323793476062,1108.75147323793476062,0,2
0.30800000000000000,1108.75147323793476062,1108.75147323793476062,0,2
0.31200000000000000,1108.75147323793476062,1108.75147323793476062,0,2
0.31600000000000000,1108.75147323793476062,1108.75147323793476062,0,2
0.32000000000000001,1108.75147323793476062,1108.75147323793476062,0,2
0.32400000000000001,1108.75147323793476062,1108.75147323793476062,0,2
0.32800000000000001,1108.75147323793476062,1108.75147323793476062,0,2
0.33200000000000002,1108.75147323793476062,1108.75147323793476062,0,2
0.33600000000000002,1108.75147323793476062,1108.75147323793476062,0,2
0.34000000000000002,1108.75147323793476062,1108.75147323793476062,0,2
0.34399999999999997,1108.75147323793476062,1108.75147323793476062,0,2
0.34799999999999998,1108.75147323793476062,1108.75147323793476062,0,2
0.35199999999999998,1108.75147323793476062,1108.75147323793476062,0,2
0.35599999999999998,1108.75147323793476062,1108.75147323793476062,0,2
0.35999999999999999,1108.75147323793476062,1108.75147323793476062,0,2
